Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,7791,0,95,164.73605578308087,3.289644002506975,10920.325245999265,883.0,26.034953950407093,0.0,95,120,150,170,300,490,950,1600,5100,11000,11000
GET,GET /api/exam-sheets,4686,0,21,100.07076393108932,3.519227000651881,8156.201669997245,2254.0192061459666,15.659067412605266,0.0,21,44,67,89,190,400,750,1400,5500,8200,8200
GET,GET /api/exam-sheets (progress),3581,0,22,75.57418668251091,3.5819489930872805,5192.492536996724,2253.941357162804,11.966521639893184,0.0,22,43,68,87,180,320,610,910,1600,5200,5200
GET,GET /api/exam-sheets (setup),498,0,3900.0,4538.611662747015,545.0318389994209,14383.937831000367,2249.75702811245,1.6641518505073458,0.0,3900,4800,5700,6800,8600,9500,14000,14000,14000,14000,14000
GET,GET /api/exams,6202,2,25,101.32455346022755,4.05756599502638,9150.180317999911,817.759432441148,20.725039712543293,0.006683340765089743,25,49,72,96,210,380,740,1300,4600,9200,9200
GET,GET /api/exams (setup),500,0,5500.0,6682.408342395683,713.3885389994248,19787.20278700348,815.016,1.6708351912724355,0.0,5500,7400,11000,11000,12000,15000,15000,19000,20000,20000,20000
GET,GET /api/exams/{id},6224,1,21,96.51254454801396,2.704105994780548,7541.852073998598,271.29852185089976,20.79855646095928,0.0033416703825448714,21,43,66,87,190,360,750,1500,3800,7500,7500
GET,GET /api/final-results,1500,0,21,105.49985519605495,3.4573610028019175,5484.812999995484,2958.0,5.0125055738173065,0.0,21,41,62,80,200,400,980,2000,4700,5500,5500
GET,GET /api/questions,4659,0,18,69.26468890872331,3.883675999531988,9919.524901000841,6742.511053874222,15.568842312276555,0.0,18,30,43,55,120,230,560,960,3200,9900,9900
GET,GET /api/questions (setup),498,0,2300.0,2880.842438981937,134.4688329991186,9751.200234997668,6742.70281124498,1.6641518505073458,0.0,2300,3000,3400,4100,6600,8600,9500,9600,9800,9800,9800
GET,GET /api/questions (switch),1756,0,16,48.28602372422179,3.857525996863842,2729.275592995691,6742.481776765376,5.867973191748794,0.0,16,29,40,51,100,180,340,490,1700,2700,2700
GET,GET /api/student-responses,3041,0,42,118.09395622941975,9.222136002790648,7239.359558996512,19880.62906938507,10.162019633318954,0.0,42,68,92,110,220,370,770,1500,4800,7200,7200
GET,GET /api/student-responses (load sheet),7685,0,46,258.27000470922496,8.849259997077752,12670.844200998545,19878.063760572542,25.680736889857336,0.0,46,77,110,150,500,1600,2700,3600,6800,13000,13000
GET,GET /api/students,3047,0,100.0,179.87815202330418,5.7756130045163445,9382.322947007196,13022.0,10.182069655614223,0.0,100,130,150,170,280,460,1200,2100,5700,9400,9400
POST,POST /api/authenticate,500,0,22000.0,19797.17341278616,2338.547726998513,29953.41282500158,655.0,1.6708351912724355,0.0,22000,26000,27000,27000,29000,29000,29000,30000,30000,30000,30000
PUT,PUT /api/student-responses (grade),6895,0,100.0,163.72686979011493,25.180235999869183,4156.89557800215,396.0192893401015,23.040817287646888,0.0,100,130,160,190,310,460,800,1100,2700,4200,4200
,Aggregated,59063,3,53,419.44140630441285,2.704105994780548,29953.41282500158,5770.200751739668,197.36907780424772,0.010025011147634613,53,91,120,150,350,1100,4500,11000,28000,30000,30000
