Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,173,0,9,9.824435254040772,5.451069002447184,33.539970994752366,883.0,0.578615977887624,0.0,9,10,11,12,13,14,16,17,34,34,34
GET,GET /api/exam-sheets,108,0,11,11.399629518496955,5.93589199706912,27.136582000821363,2254.1666666666665,0.36121691105123344,0.0,11,12,13,13,15,17,22,22,27,27,27
GET,GET /api/exam-sheets (progress),79,0,11,11.116762734235625,7.021823003015015,19.24631300062174,2254.0379746835442,0.26422348123192074,0.0,11,12,12,13,14,17,18,19,19,19,19
GET,GET /api/exam-sheets (setup),10,0,360.0,354.84557500094525,265.5654260015581,392.59996799955843,2253.4,0.033446010282521615,0.0,370,390,390,390,390,390,390,390,390,390,390
GET,GET /api/exams,146,0,11,11.573423150628216,6.425323997973464,35.780579994025175,818.0,0.4883117501248156,0.0,11,12,13,13,15,18,21,23,36,36,36
GET,GET /api/exams (setup),10,0,100.0,87.33041239975137,27.209915999264922,142.6489470031811,818.0,0.033446010282521615,0.0,110,110,110,140,140,140,140,140,140,140,140
GET,GET /api/exams/{id},170,0,8,8.810751688168452,5.23097700352082,26.59860599669628,271.2705882352941,0.5685821748028674,0.0,8,9,10,10,12,13,15,18,27,27,27
GET,GET /api/final-results,35,0,9,10.47449291488322,5.948512000031769,30.50361700297799,2958.0,0.11706103598882565,0.0,9,10,11,11,17,17,31,31,31,31,31
GET,GET /api/questions,120,0,10,10.652616483397045,6.500793002487626,21.675135001714807,6741.95,0.4013521233902594,0.0,10,11,12,13,14,16,17,18,22,22,22
GET,GET /api/questions (setup),10,0,56,61.09291299871984,45.94603899749927,82.9164549941197,6740.8,0.033446010282521615,0.0,58,60,76,80,83,83,83,83,83,83,83
GET,GET /api/questions (switch),50,0,10,10.401548119989457,7.498472994484473,17.85088600445306,6744.02,0.16723005141260808,0.0,10,10,11,12,14,16,18,18,18,18,18
GET,GET /api/student-responses,80,0,21,22.325962375634845,14.703975997690577,76.7058050041669,17880.0125,0.2675680822601729,0.0,21,22,24,24,28,34,39,77,77,77,77
GET,GET /api/student-responses (load sheet),182,0,20,23.703911098781756,12.933318001159932,88.81589199882,17439.945054945056,0.6087173871418934,0.0,20,23,26,27,30,38,76,86,89,89,89
GET,GET /api/students,74,0,14,15.385968851537532,9.795894002309069,82.6220720045967,13022.0,0.24750047609065995,0.0,14,15,16,16,17,20,27,83,83,83,83
POST,POST /api/authenticate,10,0,190.0,236.17038680022233,154.58574399963254,389.7968800010858,655.0,0.033446010282521615,0.0,200,280,280,360,390,390,390,390,390,390,390
PUT,PUT /api/student-responses (grade),162,0,57,63.17994523456429,37.99909399822354,125.596466998104,393.18518518518516,0.5418253665768502,0.0,57,65,70,75,95,100,110,120,130,130,130
,Aggregated,1419,0,12,23.9815731155732,5.23097700352082,392.59996799955843,5444.717406624383,4.745988859089818,0.0,12,17,20,24,54,74,110,200,390,390,390
