Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,353,0,8,11.26311787248872,4.585558002872858,117.02173000230687,883.0,0.5892387619428612,0.0,8,9,11,12,19,28,41,45,120,120,120
GET,GET /api/exam-sheets,236,0,10,11.020781059399315,5.937870002526324,69.66718699914054,2254.521186440678,0.39393866237539726,0.0,10,11,12,13,15,17,22,32,70,70,70
GET,GET /api/exam-sheets (progress),177,0,10,10.307533847568306,6.576388997928007,23.659219998080516,2254.4576271186443,0.295453996781548,0.0,10,11,11,12,14,17,18,22,24,24,24
GET,GET /api/exam-sheets (setup),10,0,820.0,823.5680708992732,806.7799749987898,839.854944999388,2254.3,0.016692316202347342,0.0,820,830,830,840,840,840,840,840,840,840,840
GET,GET /api/exams,293,0,10,11.008441570040503,5.412053997133626,59.69449700205587,818.0,0.48908486472877716,0.0,10,11,12,13,15,17,23,37,60,60,60
GET,GET /api/exams (setup),10,0,220.0,205.18931770020572,116.13731300167274,270.39593500012415,818.0,0.016692316202347342,0.0,220,230,230,250,270,270,270,270,270,270,270
GET,GET /api/exams/{id},285,0,7,7.924389764919301,3.798615998675814,25.272539001889527,271.340350877193,0.47573101176689925,0.0,7,8,9,9,11,13,18,20,25,25,25
GET,GET /api/final-results,83,0,9,9.650813723121509,6.042307999450713,30.011713999556378,2958.0,0.13854622447948295,0.0,9,10,11,11,12,15,19,30,30,30,30
GET,GET /api/questions,215,0,9,10.190669567473801,5.984864001220558,23.231238999869674,6742.511627906977,0.3588847983504679,0.0,9,10,11,12,13,16,22,23,23,23,23
GET,GET /api/questions (setup),10,0,100.0,101.6557847004151,51.88895399987814,133.48557200151845,6743.1,0.016692316202347342,0.0,110,110,110,120,130,130,130,130,130,130,130
GET,GET /api/questions (switch),73,0,9,10.359184164234934,5.820471000333782,35.4645650004386,6742.438356164384,0.1218539082771356,0.0,9,11,11,12,15,17,18,35,35,35,35
GET,GET /api/student-responses,152,0,18,20.39652784881247,11.768756001401925,187.48551400130964,18871.33552631579,0.2537232062756796,0.0,18,20,21,23,25,29,36,37,190,190,190
GET,GET /api/student-responses (load sheet),348,0,18,23.660977169432346,12.034626997774467,196.98127199808368,18619.146551724138,0.5808926038416875,0.0,18,20,22,23,30,43,110,160,200,200,200
GET,GET /api/students,148,0,13,15.317944722974554,7.937164999020752,65.88596000074176,13022.0,0.24704627979474067,0.0,13,15,17,18,24,29,35,36,66,66,66
POST,POST /api/authenticate,10,0,760.0,781.2712497998291,714.1741919986089,875.9978919988498,655.0,0.016692316202347342,0.0,760,770,840,840,880,880,880,880,880,880,880
PUT,PUT /api/student-responses (grade),348,0,55,61.51624094243367,35.362724996957695,480.0868240017735,398.01724137931035,0.5808926038416875,0.0,55,60,64,68,83,91,140,160,480,480,480
,Aggregated,2751,0,11,26.08477608833575,3.798615998675814,875.9978919988498,5549.087241003272,4.592056187265754,0.0,11,16,19,23,53,66,110,210,840,880,880
