Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,400,0,28,30.851928467673133,17.4882450082805,189.64255299943034,883.0,0.6671759195683586,0.0,28,31,33,36,40,47,65,110,190,190,190
GET,GET /api/exam-sheets,215,0,10,13.970119302123136,5.555251991609111,142.8785460011568,2254.279069767442,0.35860705676799276,0.0,10,12,14,14,20,25,100,110,140,140,140
GET,GET /api/exam-sheets (progress),177,0,11,12.308737631814191,5.4608200007351115,44.00060899206437,2254.101694915254,0.2952253444089987,0.0,11,13,14,16,21,23,27,38,44,44,44
GET,GET /api/exam-sheets (setup),10,0,970.0,965.1658965987735,888.7125139881391,1006.3630640070187,2256.1,0.016679397989208967,0.0,970,970,970,980,1000,1000,1000,1000,1000,1000,1000
GET,GET /api/exams,299,0,10,13.46701259889685,5.507712994585745,146.3528580061393,818.0,0.4987139998773481,0.0,10,12,14,16,21,27,52,98,150,150,150
GET,GET /api/exams (setup),10,0,260.0,271.10493679647334,237.28765599662438,325.89659000223037,818.0,0.016679397989208967,0.0,270,290,290,290,330,330,330,330,330,330,330
GET,GET /api/exams/{id},289,0,7,9.153807159029045,3.7965200026519597,70.94257599965204,271.25259515570934,0.4820346018881391,0.0,7,8,10,11,14,19,27,54,71,71,71
GET,GET /api/final-results,72,0,8,12.09078993108253,6.18199999735225,67.47747100598644,2958.0,0.12009166552230456,0.0,9,11,12,14,19,30,45,67,67,67,67
GET,GET /api/questions,219,0,9,11.531619402259954,5.286790998070501,95.12101700238418,6741.388127853881,0.3652788159636764,0.0,9,11,13,14,18,26,31,32,95,95,95
GET,GET /api/questions (setup),10,0,190.0,209.13394930248614,182.72831301146653,253.185253997799,6747.7,0.016679397989208967,0.0,200,210,230,250,250,250,250,250,250,250,250
GET,GET /api/questions (switch),75,0,9,12.178697518926734,5.845169987878762,64.74146898835897,6739.88,0.12509548491906725,0.0,9,12,14,16,20,26,35,65,65,65,65
GET,GET /api/student-responses,141,0,19,24.91340854653927,11.438666988397017,387.30385100643616,19175.290780141844,0.23517951164784642,0.0,19,22,26,27,35,48,71,82,390,390,390
GET,GET /api/student-responses (load sheet),358,0,21,31.211181278743744,10.682313004508615,368.67852800060064,18998.717877094972,0.597122448013681,0.0,21,25,28,32,43,76,170,330,370,370,370
GET,GET /api/students,143,0,31,35.38400356031358,18.88744000461884,122.27941700257361,13022.0,0.2385153912456882,0.0,31,35,38,40,50,56,94,99,120,120,120
POST,POST /api/authenticate,10,0,1500.0,1507.166325399885,1474.5058580010664,1529.150162008591,655.0,0.016679397989208967,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
PUT,PUT /api/student-responses (grade),330,0,54,63.4357900030657,30.710241000633687,588.8793920021271,397.3393939393939,0.5504201336438959,0.0,55,62,69,73,92,120,150,170,590,590,590
,Aggregated,2758,0,18,35.790526564867214,3.7965200026519597,1529.150162008591,5568.507614213198,4.600177965423833,0.0,18,26,31,36,54,75,160,290,1500,1500,1500
