Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,3638,0,27,34.57665209261774,14.033354000275722,876.3533070014091,883.0,6.069918133473446,0.0,27,32,36,38,47,58,99,210,640,880,880
GET,GET /api/exam-sheets,2188,0,4,9.22788323168622,3.479891998722451,490.27162499987753,2253.9725776965265,3.650626958779522,0.0,4,4,5,5,8,12,39,190,480,490,490
GET,GET /api/exam-sheets (progress),1619,0,4,7.826151510136861,3.516633998515317,498.22727299761027,2254.009264978382,2.701263732296182,0.0,4,4,5,5,8,12,23,110,400,500,500
GET,GET /api/exam-sheets (setup),100,0,240.0,309.75944843990874,16.863052998814965,893.7890460001654,2254.12,0.16684766722027064,0.0,260,350,430,480,620,740,890,890,890,890,890
GET,GET /api/exams,2817,0,5,9.664721735872396,4.146772997046355,749.3076459977601,818.0,4.700098785595024,0.0,5,5,6,7,10,14,25,140,730,750,750
GET,GET /api/exams (setup),100,0,200.0,275.451454080212,18.051000002742512,896.4768559999357,818.0,0.16684766722027064,0.0,200,310,410,500,600,720,890,900,900,900,900
GET,GET /api/exams/{id},2902,0,3,7.063265042721634,2.7135989985254128,596.2692440007231,271.3314955203308,4.841919302732254,0.0,3,3,4,4,6,9,23,96,540,600,600
GET,GET /api/final-results,779,0,4,6.4968185533065705,3.484425000351621,287.7511480000976,2958.0,1.2997433276459083,0.0,4,4,4,5,7,10,22,77,290,290,290
GET,GET /api/questions,2214,0,4,9.7575041653108,3.846272997179767,744.7622799991223,6742.239837398374,3.694007352256792,0.0,4,5,5,7,9,13,47,180,530,740,740
GET,GET /api/questions (setup),100,0,330.0,328.37192216986296,21.224151998467278,988.7374099998851,6742.64,0.16684766722027064,0.0,330,370,430,440,610,750,900,990,990,990,990
GET,GET /api/questions (switch),829,0,4,8.617267825129263,3.91132200093125,764.2321869971056,6742.3425814234015,1.3831671612560437,0.0,4,5,5,6,9,12,23,98,760,760,760
GET,GET /api/student-responses,1436,0,12,17.80256573327324,9.131122998951469,920.113765001588,19877.68175487465,2.3959325012830863,0.0,12,15,17,19,26,33,51,93,580,920,920
GET,GET /api/student-responses (load sheet),3424,0,12,30.875987368568598,9.093527001823531,1047.373814999446,19877.524532710282,5.712864125622067,0.0,12,15,18,20,27,77,310,560,990,1000,1000
GET,GET /api/students,1381,0,30,39.836477419995454,17.101377998187672,852.7943720000621,13022.0,2.3041662843119375,0.0,30,35,39,41,51,60,120,340,750,850,850
POST,POST /api/authenticate,100,0,13000.0,13141.312153449906,10869.002650997572,15775.0335990022,655.0,0.16684766722027064,0.0,13000,14000,16000,16000,16000,16000,16000,16000,16000,16000,16000
PUT,PUT /api/student-responses (grade),3440,0,48,57.062561100266,23.575841998535907,790.9309589995246,396.83662790697673,5.7395597523773105,0.0,48,55,62,67,83,100,140,210,650,790,790
,Aggregated,27067,0,10,74.93496596459354,2.7135989985254128,15775.0335990022,5715.685927513208,45.16065808651066,0.0,10,21,29,35,51,76,220,430,15000,16000,16000
