Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,11224,15,710.0,951.8649642242358,70.07802299995092,6762.2059309978795,881.9188346400571,18.71317709982876,0.025008700685801084,710,990,1200,1400,1900,2400,3000,3600,5800,6100,6800
GET,GET /api/exam-sheets,6729,7,640.0,882.7023626639866,29.29193199815927,6896.648276000633,2251.7411205231087,11.218903127650368,0.011670726986707174,640,930,1200,1300,1800,2300,3000,3600,5000,6900,6900
GET,GET /api/exam-sheets (progress),5456,3,660.0,889.4783127984047,24.15217800080427,5945.499503002793,2252.407258064516,9.096498062782048,0.005001740137160217,660,940,1200,1300,1800,2400,2900,3400,5000,5900,5900
GET,GET /api/exam-sheets (setup),498,0,3000.0,5390.70568045995,771.1072849997436,49613.045451998914,2236.5923694779117,0.830288862768596,0.0,3000,3800,4200,4700,6000,38000,48000,48000,50000,50000,50000
GET,GET /api/exams,9029,9,630.0,874.6617564338414,16.38366000042879,7134.340198001155,817.2583896334035,15.053570566139866,0.015005220411480651,630,910,1100,1300,1800,2300,3000,3600,5400,7100,7100
GET,GET /api/exams (setup),500,0,19000.0,18353.63721545411,1337.77173999988,50096.04419600146,815.024,0.8336233561933696,0.0,21000,27000,28000,28000,42000,47000,48000,48000,50000,50000,50000
GET,GET /api/exams/{id},9079,10,620.0,850.2899777592147,19.707294999534497,6082.529300998431,271.1223703050997,15.136932901759204,0.016672467123867392,620,890,1100,1200,1700,2200,2900,3500,5200,6100,6100
GET,GET /api/final-results,2285,3,620.0,843.1585913128997,11.132536998047726,6043.980185000692,2954.213566739606,3.809658737803699,0.005001740137160217,620,890,1100,1200,1800,2200,2800,3500,5000,6000,6000
GET,GET /api/questions,6982,10,620.0,852.315309638183,30.613578001066344,6051.383647998591,6732.838584932684,11.640716545884212,0.016672467123867392,620,890,1100,1200,1700,2300,2900,3500,5000,6100,6100
GET,GET /api/questions (setup),498,0,2000.0,2556.9085977108475,776.3472299993737,15980.296103,6608.600401606425,0.830288862768596,0.0,2000,2400,3000,3500,3800,5900,12000,13000,16000,16000,16000
GET,GET /api/questions (switch),2751,4,620.0,830.9964454034488,25.69121199849178,5958.662457000173,6733.094511086878,4.5865957057759195,0.006668986849546956,620,880,1100,1200,1700,2200,2600,3400,5000,6000,6000
GET,GET /api/student-responses,4467,4,680.0,911.4487575968367,76.28750000003492,7848.299876997771,19861.08372509514,7.447591064231563,0.006668986849546956,680,950,1200,1300,1800,2300,3100,3500,5800,7800,7800
GET,GET /api/student-responses (load sheet),11336,0,700.0,1008.218664058487,37.618349997501355,6903.88442299809,19837.122000705716,18.899908731616073,0.0,700,1000,1300,1500,2100,2800,3600,4400,6100,6800,6900
GET,GET /api/students,4463,5,750.0,976.5758761290737,114.11077400043723,6648.786572000972,13007.49406228994,7.440922077382017,0.008336233561933696,750,1000,1200,1400,1900,2400,3100,3600,5000,6600,6600
POST,POST /api/authenticate,500,0,39000.0,42955.66431417595,11193.326801003423,63135.54497599762,655.0,0.8336233561933696,0.0,39000,59000,61000,61000,62000,63000,63000,63000,63000,63000,63000
PUT,PUT /api/student-responses (grade),10955,19,720.0,959.8711877440422,117.88379300196539,6013.822601998982,395.70241898676403,18.264687734196727,0.03167768753534804,720,990,1200,1400,1900,2500,3100,3600,5600,6000,6000
,Aggregated,86752,89,690.0,1293.8503559676742,11.132536998047726,63135.54497599762,5770.269999538916,144.6369867929744,0.14838495740241978,690,980,1200,1400,2000,2600,3800,6100,61000,63000,63000
