Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,357,0,27,28.952780075543526,16.982044999167556,198.57290300205932,883.0,0.5962087671210745,0.0,27,29,31,33,38,42,48,56,200,200,200
GET,GET /api/exam-sheets,214,0,11,13.21813775691319,4.787200999999186,138.7346660012554,2254.0140186915887,0.3573912497588514,0.0,11,14,15,16,21,25,28,37,140,140,140
GET,GET /api/exam-sheets (progress),167,0,10,13.169863245510609,5.348577000404475,69.37784800174995,2254.197604790419,0.2788987790174214,0.0,10,13,15,17,22,25,45,64,69,69,69
GET,GET /api/exam-sheets (setup),10,0,1029.4519629969727,1043.2520233000105,1029.4519629969727,1054.7344210026495,2253.4,0.016700525689665954,0.0,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100
GET,GET /api/exams,288,0,10,13.007487576373933,5.48570599858067,187.57740799992462,818.0,0.48097513986237944,0.0,10,11,13,15,20,24,35,59,190,190,190
GET,GET /api/exams (setup),10,0,310.0,305.47612449954613,267.3323210001399,351.2721650004096,818.0,0.016700525689665954,0.0,310,310,310,320,350,350,350,350,350,350,350
GET,GET /api/exams/{id},309,0,7,9.049510873825339,3.839408000203548,81.18676300000516,271.3333333333333,0.5160462438106779,0.0,7,9,10,11,15,17,24,29,81,81,81
GET,GET /api/final-results,89,0,9,11.927895179713927,5.161976998351747,73.02773599803913,2958.0,0.14863467863802698,0.0,9,11,13,14,19,27,55,73,73,73,73
GET,GET /api/questions,205,0,9,12.507026014610325,5.028992000006838,73.67822500236798,6743.717073170732,0.342360776638152,0.0,9,12,15,16,20,24,43,55,74,74,74
GET,GET /api/questions (setup),10,0,200.0,217.81085909969988,184.0031040010217,271.6499499983911,6740.8,0.016700525689665954,0.0,210,220,240,260,270,270,270,270,270,270,270
GET,GET /api/questions (switch),75,0,9,12.114495933492435,5.511798000952695,76.11548299973947,6741.413333333333,0.12525394267249465,0.0,9,11,13,13,20,24,46,76,76,76,76
GET,GET /api/student-responses,153,0,18,22.92518432038966,11.844524000480305,88.71438100322848,19059.359477124184,0.2555180430518891,0.0,18,21,26,29,34,49,63,79,89,89,89
GET,GET /api/student-responses (load sheet),369,0,20,31.333455249431655,11.771860001317691,454.30701399891404,18670.349593495936,0.6162493979486736,0.0,20,25,29,32,42,65,160,390,450,450,450
GET,GET /api/students,151,0,31,33.928206337817066,20.30676199865411,93.9532810007222,13022.0,0.2521779379139559,0.0,31,35,36,37,43,54,74,88,94,94,94
POST,POST /api/authenticate,10,0,1600.0,1561.5912975994434,1511.929259999306,1602.9007189972617,655.0,0.016700525689665954,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
PUT,PUT /api/student-responses (grade),353,0,53,57.98075347307124,31.26864600199042,177.20673899748363,396.4504249291785,0.5895285568452081,0.0,53,58,63,68,81,94,110,120,180,180,180
,Aggregated,2770,0,17,35.516975803613526,3.839408000203548,1602.9007189972617,5653.85523465704,4.6260456160374686,0.0,17,26,31,36,52,69,160,310,1600,1600,1600
