Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,1851,0,25,30.60801868555665,14.5253929986211,460.52718099963386,883.0,3.0892336373534675,0.0,25,28,31,33,40,49,76,200,420,460,460
GET,GET /api/exam-sheets,1081,0,5,8.741566945491664,3.661411999928532,428.70726299952366,2253.8112858464383,1.8041391474765525,0.0,5,5,5,6,8,13,45,180,310,430,430
GET,GET /api/exam-sheets (progress),872,0,5,7.1471937259473535,3.6282559995015617,258.56474800093565,2253.9862385321103,1.4553277859385325,0.0,5,5,6,6,9,13,28,65,260,260,260
GET,GET /api/exam-sheets (setup),50,0,160.0,200.63617078005336,54.05905899897334,462.59716599888634,2254.3,0.08344769414785164,0.0,180,260,270,310,390,420,460,460,460,460,460
GET,GET /api/exams,1462,0,5,8.587598679894208,4.212484996969579,437.98476599840797,818.0,2.4400105768831817,0.0,5,6,6,7,9,13,29,60,370,440,440
GET,GET /api/exams (setup),50,0,140.0,150.53146932004893,31.30967499964754,304.67785299697425,818.0,0.08344769414785164,0.0,150,160,170,230,270,300,300,300,300,300,300
GET,GET /api/exams/{id},1496,0,4,6.338666554811085,2.773153999442002,421.0539500018058,271.33288770053474,2.496755008903721,0.0,4,4,4,4,6,9,16,67,270,420,420
GET,GET /api/final-results,374,0,5,9.140432013348066,3.601786000217544,236.14236299908953,2958.0,0.6241887522259303,0.0,5,5,5,6,9,13,120,180,240,240,240
GET,GET /api/questions,1021,0,5,8.60869126056476,3.9522940023744013,273.62614699814003,6742.047992164545,1.7040019144991305,0.0,5,5,6,6,9,12,60,140,230,270,270
GET,GET /api/questions (setup),50,0,180.0,193.27294868016907,65.15650799701689,459.8431279991928,6743.1,0.08344769414785164,0.0,180,230,250,260,300,310,460,460,460,460,460
GET,GET /api/questions (switch),387,0,5,8.217643030982833,3.9937420006026514,303.38744899927406,6742.15503875969,0.6458851527043716,0.0,5,5,6,6,9,12,26,140,300,300,300
GET,GET /api/student-responses,783,0,12,18.500326366431896,9.285821997764288,469.7418680007104,19878.550446998725,1.3067908903553567,0.0,12,14,16,17,22,29,100,200,470,470,470
GET,GET /api/student-responses (load sheet),1765,0,12,26.730991813589416,9.21863899930031,583.7476339984278,19878.906515580737,2.9457036034191626,0.0,12,14,17,19,28,96,260,320,580,580,580
GET,GET /api/students,708,0,28,33.36955309886676,15.955746002873639,374.745608001831,13022.0,1.1816193491335791,0.0,28,32,34,36,43,52,64,150,370,370,370
POST,POST /api/authenticate,50,0,7100.0,7142.675477840242,6020.515017000434,7903.649253999902,655.0,0.08344769414785164,0.0,7100,7700,7800,7800,7800,7800,7900,7900,7900,7900,7900
PUT,PUT /api/student-responses (grade),1731,0,46,54.57396415597299,24.41901300335303,1243.2954759970016,395.8492201039861,2.8889591713986236,0.0,46,53,59,64,80,96,120,180,610,1200,1200
,Aggregated,13731,0,11,49.07714674808878,2.773153999442002,7903.649253999902,5776.471633529969,22.916405766883017,0.0,11,21,27,32,48,71,180,280,7700,7800,7900
