Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,378,0,28,31.906186023704883,16.35466500010807,255.3840600012336,883.0,0.6313112845518146,0.0,28,32,35,37,45,50,57,78,260,260,260
GET,GET /api/exam-sheets,209,0,12,16.02396871293026,5.6833519993233494,146.7096460000903,2253.555023923445,0.3490583557442573,0.0,12,14,16,18,24,29,83,99,150,150,150
GET,GET /api/exam-sheets (progress),169,0,12,15.37671345575818,5.739920998166781,49.74868399949628,2253.8579881656806,0.2822529288075573,0.0,12,15,19,21,27,35,40,46,50,50,50
GET,GET /api/exam-sheets (setup),10,0,1018.2207889993151,1035.8433843004605,1018.2207889993151,1084.4874270005675,2255.2,0.01670135673417499,0.0,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100
GET,GET /api/exams,285,0,12,14.07447594743612,5.745170998125104,51.46684599822038,818.0,0.4759886669239872,0.0,12,15,16,18,22,27,35,41,51,51,51
GET,GET /api/exams (setup),10,0,270.0,268.6074819001078,208.8344830008282,323.4708070012857,818.0,0.01670135673417499,0.0,270,270,280,300,320,320,320,320,320,320,320
GET,GET /api/exams/{id},272,0,9,11.931155617663963,3.956544998800382,124.92253899836214,271.3014705882353,0.4542769031695597,0.0,9,11,12,13,17,21,44,110,120,120,120
GET,GET /api/final-results,90,0,10,15.934886988988081,5.601906999800121,291.1505219999526,2958.0,0.1503122106075749,0.0,10,13,14,17,24,30,66,290,290,290,290
GET,GET /api/questions,227,0,11,13.753771867806535,6.08558699968853,105.85177200118778,6741.995594713657,0.3791207978657723,0.0,11,14,15,17,23,27,37,45,110,110,110
GET,GET /api/questions (setup),10,0,230.0,247.4453236995032,216.08749100050773,298.1229059987527,6745.4,0.01670135673417499,0.0,240,240,290,300,300,300,300,300,300,300,300
GET,GET /api/questions (switch),84,0,11,13.47748041665736,6.152253998152446,80.13892700182623,6742.607142857143,0.14029139656706993,0.0,11,14,15,16,21,24,33,80,80,80,80
GET,GET /api/student-responses,144,0,21,23.925148173222826,11.804819998360472,80.5716510003549,18978.42361111111,0.24049953697211987,0.0,21,25,29,31,35,41,61,67,81,81,81
GET,GET /api/student-responses (load sheet),350,0,22,33.40333022575318,11.731452999811154,419.7677689990087,18909.717142857142,0.5845474856961247,0.0,22,27,31,33,46,63,200,350,420,420,420
GET,GET /api/students,157,0,34,36.65205804451023,22.325542999169556,102.70082599890884,13022.0,0.26221130072654736,0.0,34,37,40,43,52,60,68,69,100,100,100
POST,POST /api/authenticate,10,0,1500.0,1510.0021482994634,1464.6093659976032,1574.2923359975975,655.0,0.01670135673417499,0.0,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600,1600
PUT,PUT /api/student-responses (grade),339,0,67,78.43788646616014,34.83264299939037,325.73957500062534,394.7669616519174,0.5661759932885322,0.0,67,79,87,94,110,150,220,240,330,330,330
,Aggregated,2744,0,20,39.74243937535699,3.956544998800382,1574.2923359975975,5645.020043731778,4.582852287857618,0.0,20,28,34,40,65,93,200,300,1500,1600,1600
