Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,1815,0,25,28.135672242412507,12.75220299794455,499.25987900132895,883.0,3.027958952384978,0.0,25,28,31,32,37,44,53,73,210,500,500
GET,GET /api/exam-sheets,1122,0,5,7.466118240644749,3.737756996997632,295.9022200011532,2254.072192513369,1.8718291705652592,0.0,5,6,6,7,9,11,17,87,150,300,300
GET,GET /api/exam-sheets (progress),868,0,5,7.562585770764796,3.733343997737393,166.18550899875117,2253.9412442396315,1.4480817469257086,0.0,5,6,6,7,9,13,28,93,170,170,170
GET,GET /api/exam-sheets (setup),50,0,240.0,241.5815601999202,65.61077899823431,619.0965219975624,2254.84,0.08341484717313989,0.0,240,270,300,320,410,420,620,620,620,620,620
GET,GET /api/exams,1468,0,6,8.006481982272083,4.410282999742776,347.42331099914736,818.0,2.449059913003387,0.0,6,6,7,7,10,12,22,55,290,350,350
GET,GET /api/exams (setup),50,0,130.0,158.22131071989133,81.85347000107868,290.9597539983224,818.0,0.08341484717313989,0.0,130,180,190,240,280,290,290,290,290,290,290
GET,GET /api/exams/{id},1451,0,4,5.949726869086557,2.9180579986132216,384.6518259997538,271.35906271536874,2.42069886496452,0.0,4,4,5,5,7,9,16,54,280,380,380
GET,GET /api/final-results,359,0,5,6.84878699714399,3.7398739987111185,132.4968339977204,2958.0,0.5989186027031445,0.0,5,5,6,6,9,10,16,100,130,130,130
GET,GET /api/questions,1133,0,5,7.21038064957635,3.954976000386523,246.30315199829056,6741.73786407767,1.89018043694335,0.0,5,6,6,7,9,11,16,25,240,250,250
GET,GET /api/questions (setup),50,0,140.0,172.18784359953133,54.494178999448195,454.1413000006287,6744.48,0.08341484717313989,0.0,150,230,240,250,260,280,450,450,450,450,450
GET,GET /api/questions (switch),385,0,5,7.311292470212838,3.99948099948233,176.69628000294324,6741.457142857143,0.6422943232331771,0.0,5,6,6,7,9,13,21,43,180,180,180
GET,GET /api/student-responses,710,0,13,16.848574830981587,9.49632400079281,364.1121660002682,19878.164788732396,1.1844908298585863,0.0,13,14,16,17,21,24,34,120,360,360,360
GET,GET /api/student-responses (load sheet),1759,0,13,24.20517621199899,9.36653000098886,589.4685179991939,19877.882319499717,2.9345343235510613,0.0,13,15,17,18,24,48,240,310,450,590,590
GET,GET /api/students,746,0,29,32.943899071013135,17.883396001707297,390.1720249996288,13022.0,1.2445495198232472,0.0,29,32,35,37,43,49,66,100,390,390,390
POST,POST /api/authenticate,50,0,7300.0,7312.629851620079,5914.135309001722,8149.7007309990295,655.0,0.08341484717313989,0.0,7300,7800,7800,7800,7900,7900,8100,8100,8100,8100,8100
PUT,PUT /api/student-responses (grade),1688,0,83,96.63431225708854,25.691109000035794,657.4547720010742,396.4881516587678,2.8160852405652026,0.0,83,100,120,130,160,200,250,290,570,660,660
,Aggregated,13704,0,11,53.729008761808075,2.9180579986132216,8149.7007309990295,5762.147183304145,22.86234131321418,0.0,11,20,26,32,74,120,190,270,7800,7900,8100
