Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,6873,0,51,116.73717075643546,15.08968900088803,3603.645191000396,883.0,11.477694926542199,0.0,51,68,85,98,180,410,980,1400,3100,3600,3600
GET,GET /api/exam-sheets,4033,0,7,74.03520397595753,3.573611000319943,3703.7955899977533,2253.902553930077,6.73498379728571,0.0,7,11,17,25,130,390,960,1500,2700,3700,3700
GET,GET /api/exam-sheets (progress),3092,0,7,73.47418625810812,3.603872002713615,4166.69880200061,2254.019404915912,5.163543243542628,0.0,7,11,16,26,140,400,890,1200,3300,4200,4200
GET,GET /api/exam-sheets (setup),200,0,1200.0,1325.290852724702,28.631929999392014,3329.439249999268,2254.3,0.3339937414969358,0.0,1300,1500,1700,1900,2500,2700,3300,3300,3300,3300,3300
GET,GET /api/exams,5290,0,9,84.70116438981313,4.266952997568296,4095.287276999443,818.0,8.834134462593951,0.0,9,14,22,32,160,490,1000,1500,3000,4100,4100
GET,GET /api/exams (setup),200,0,1300.0,1426.240843329906,253.56336899858434,3218.7371219988563,818.0,0.3339937414969358,0.0,1400,1700,1900,2200,2500,2700,3000,3000,3200,3200,3200
GET,GET /api/exams/{id},5447,0,5,70.50311210059434,2.775157001451589,3565.9105790000467,271.33541398935193,9.096319549669046,0.0,5,9,14,22,120,370,910,1400,2700,3600,3600
GET,GET /api/final-results,1353,0,7,56.99770151888007,3.6006099981023,3012.287823999941,2958.0,2.2594676612267706,0.0,7,11,17,23,110,300,670,1100,2200,3000,3000
GET,GET /api/questions,4074,0,8,71.35979331001724,4.0213829997810535,3439.7323349985527,6742.29381443299,6.803452514292582,0.0,8,13,19,28,120,350,830,1400,2800,3400,3400
GET,GET /api/questions (setup),200,0,1300.0,1259.4900283749666,202.08887300032075,3449.0057000002707,6743.1,0.3339937414969358,0.0,1300,1700,1900,2000,2200,2300,2600,2900,3400,3400,3400
GET,GET /api/questions (switch),1495,0,8,75.62874391512004,4.01317000068957,3634.914385002048,6742.692307692308,2.496603217689595,0.0,8,12,19,29,150,450,780,1200,3500,3600,3600
GET,GET /api/student-responses,2674,0,28,105.31728654527527,9.287881002819631,3615.181135999592,19878.813388182498,4.4654963238140315,0.0,28,41,52,64,190,490,1000,1700,3500,3600,3600
GET,GET /api/student-responses (load sheet),6297,0,30,142.8845132061371,9.348663999844575,4492.432232000283,19878.780371605528,10.515792951031024,0.0,30,43,59,77,280,700,1700,2500,3700,4500,4500
GET,GET /api/students,2670,0,58,130.2772220988706,19.641040002170485,3999.484867999854,13022.0,4.458816448984093,0.0,58,77,96,120,210,450,1100,1500,3100,4000,4000
POST,POST /api/authenticate,200,0,32000.0,28298.695420524877,12494.188125001529,38061.278571,655.0,0.3339937414969358,0.0,32000,36000,37000,37000,37000,38000,38000,38000,38000,38000,38000
PUT,PUT /api/student-responses (grade),6137,0,210.0,308.72321753689783,36.34336799950688,5370.4045779995795,396.22274727065343,10.248597957833475,0.0,210,260,310,360,580,920,1400,1800,3500,5400,5400
,Aggregated,50235,0,27,249.36564565623863,2.775157001451589,38061.278571,5715.36040609137,83.89087802049285,0.0,27,56,100,150,330,710,1500,2300,37000,38000,38000
