Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,3565,0,28,37.116795214831726,12.946028000442311,908.281955998973,883.0,5.946193061171681,0.0,28,33,37,39,50,68,130,250,740,910,910
GET,GET /api/exam-sheets,2272,0,5,10.731294816492396,3.585548998671584,613.3492119988659,2253.8389084507044,3.7895513702614476,0.0,5,5,6,7,10,15,100,180,560,610,610
GET,GET /api/exam-sheets (progress),1611,0,5,10.746359654905774,3.5981469991384074,464.60148299956927,2254.0335195530724,2.687045447839433,0.0,5,5,6,7,11,18,87,190,400,460,460
GET,GET /api/exam-sheets (setup),100,0,340.0,412.8111210299903,113.59716300285072,1038.9473880022706,2254.66,0.1667936342544651,0.0,360,420,550,610,730,890,1000,1000,1000,1000,1000
GET,GET /api/exams,2876,0,5,12.07596357270124,4.142570000112755,1318.1017320021056,818.0,4.796984921158416,0.0,5,6,8,9,12,17,78,190,810,1300,1300
GET,GET /api/exams (setup),100,0,370.0,413.00336065996817,79.64217700282461,1021.6148160034209,818.0,0.1667936342544651,0.0,370,500,550,580,660,720,820,1000,1000,1000,1000
GET,GET /api/exams/{id},2837,0,4,10.124772008776954,2.759722003247589,891.7543349998596,271.32393373281633,4.731935403799175,0.0,4,4,5,5,8,12,67,210,660,890,890
GET,GET /api/final-results,728,0,5,10.052884929846586,3.534259998559719,650.5389089979872,2958.0,1.2142576573725061,0.0,5,5,6,7,10,14,72,190,650,650,650
GET,GET /api/questions,2141,0,5,11.242952947242667,3.9028419996611774,698.6240400001407,6742.168612797758,3.5710517093880982,0.0,5,6,7,8,12,17,79,150,630,700,700
GET,GET /api/questions (setup),100,0,320.0,425.65867308017914,81.58161400206154,1035.373670001718,6744.02,0.1667936342544651,0.0,330,560,640,730,800,1000,1000,1000,1000,1000,1000
GET,GET /api/questions (switch),828,0,5,9.400603274169017,3.980140001658583,365.85911300062435,6742.611111111111,1.3810512916269713,0.0,5,6,7,8,11,14,57,130,370,370,370
GET,GET /api/student-responses,1483,0,14,24.132506419402308,9.29701199856936,1103.4801899986633,19878.31153068105,2.4735495959937177,0.0,14,17,20,22,29,47,140,230,860,1100,1100
GET,GET /api/student-responses (load sheet),3451,0,14,39.26426958531005,9.31932800085633,1351.6028630001529,19878.257896261952,5.756048318121591,0.0,14,18,21,23,37,130,390,720,1300,1400,1400
GET,GET /api/students,1408,0,32,45.08247626711957,18.621820003318135,1253.120871999272,13022.0,2.3484543703028686,0.0,32,38,43,47,61,84,180,270,1100,1300,1300
POST,POST /api/authenticate,100,0,14000.0,14269.019795140044,9152.825662000396,16730.1018520011,655.0,0.1667936342544651,0.0,14000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000
PUT,PUT /api/student-responses (grade),3300,0,120.0,142.93007912330256,28.228186998603633,936.568494002131,396.28636363636366,5.504189930397349,0.0,120,150,170,190,240,290,370,430,750,940,940
,Aggregated,26900,0,11,94.24264898263463,2.759722003247589,16730.1018520011,5797.872156133829,44.867487614451115,0.0,11,23,32,42,120,190,330,560,16000,17000,17000
