Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,400,0,8,11.338060627167579,4.485162004129961,112.56802899879403,883.0,0.667559750665899,0.0,8,10,12,14,20,26,42,48,110,110,110
GET,GET /api/exam-sheets,207,0,9,10.973280092143423,5.3086469997651875,75.1347900077235,2253.7391304347825,0.34546217096960274,0.0,9,10,11,12,15,17,29,47,75,75,75
GET,GET /api/exam-sheets (progress),203,0,10,11.012774630216882,6.323237990727648,48.31430899503175,2254.206896551724,0.3387865734629437,0.0,10,11,11,12,15,19,27,32,48,48,48
GET,GET /api/exam-sheets (setup),10,0,640.0,639.3395265986328,613.7242909899214,653.8755399960792,2253.4,0.016688993766647474,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,GET /api/exams,301,0,10,10.708713986935246,6.087349989684299,35.236525000073016,818.0,0.502338712376089,0.0,10,11,12,12,14,17,19,22,35,35,35
GET,GET /api/exams (setup),10,0,250.0,252.71387309912825,237.65985100180842,274.2641039949376,818.0,0.016688993766647474,0.0,260,260,260,260,270,270,270,270,270,270,270
GET,GET /api/exams/{id},278,0,7,7.652334370531005,4.085634005605243,18.28722898790147,271.33812949640287,0.4639540267127998,0.0,7,8,9,9,10,12,13,16,18,18,18
GET,GET /api/final-results,73,0,9,10.794529397509457,5.193606993998401,110.60910500236787,2958.0,0.12182965449652657,0.0,9,10,10,11,14,16,19,110,110,110,110
GET,GET /api/questions,236,0,9,10.648381089548959,6.130009001935832,104.71220299950801,6741.618644067797,0.3938602528928804,0.0,9,10,11,11,14,16,23,30,100,100,100
GET,GET /api/questions (setup),10,0,130.0,127.86184459982906,96.9692170037888,151.86811800231226,6740.8,0.016688993766647474,0.0,130,140,150,150,150,150,150,150,150,150,150
GET,GET /api/questions (switch),84,0,9,9.643876404879848,6.082791005610488,16.5662999934284,6740.142857142857,0.1401875476398388,0.0,9,10,10,11,14,15,17,17,17,17,17
GET,GET /api/student-responses,150,0,18,20.882873327160876,11.546968002221547,205.11219499167055,18977.586666666666,0.25033490649971213,0.0,18,20,22,24,27,33,46,54,210,210,210
GET,GET /api/student-responses (load sheet),343,0,18,23.754390525603096,11.573576004593633,221.77377999469172,18731.338192419826,0.5724324861960084,0.0,18,20,22,23,29,43,95,190,220,220,220
GET,GET /api/students,153,0,13,17.280815456829526,7.599004995427094,67.957038001623,13022.0,0.25534160462970634,0.0,13,15,17,21,31,47,56,62,68,68,68
POST,POST /api/authenticate,10,0,720.0,724.3003721989226,712.9392120114062,737.7700389915844,655.0,0.016688993766647474,0.0,730,730,730,740,740,740,740,740,740,740,740
PUT,PUT /api/student-responses (grade),332,0,52,57.709570377000894,32.44671400170773,179.23831100051757,395.64156626506025,0.5540745930526961,0.0,52,58,62,67,82,99,120,130,180,180,180
,Aggregated,2800,0,11,24.65355278231852,4.085634005605243,737.7700389915844,5525.708571428571,4.672918254661293,0.0,11,16,19,22,49,63,110,240,730,740,740
