Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,379,0,8,10.587473152861758,4.245210002409294,48.11155499191955,883.0,0.6325276162659499,0.0,8,10,11,12,19,28,36,42,48,48,48
GET,GET /api/exam-sheets,233,0,10,10.290298828579857,5.159091000678018,29.147261011530645,2253.793991416309,0.3888626242479322,0.0,10,11,11,12,13,15,20,25,29,29,29
GET,GET /api/exam-sheets (progress),167,0,10,10.059677138136879,4.8834729968803,29.71959199931007,2254.0898203592815,0.27871269634937634,0.0,10,11,11,12,13,16,18,20,30,30,30
GET,GET /api/exam-sheets (setup),10,0,730.0,733.5549113995512,661.2319639971247,766.0062490031123,2254.3,0.016689383014932713,0.0,740,750,750,760,770,770,770,770,770,770,770
GET,GET /api/exams,321,0,10,11.71442320238693,5.322627010173164,95.95908100891393,818.0,0.5357291947793401,0.0,10,11,12,13,15,19,32,57,96,96,96
GET,GET /api/exams (setup),10,0,170.0,172.4705691987765,81.5294470085064,243.42970699945,818.0,0.016689383014932713,0.0,170,180,210,230,240,240,240,240,240,240,240
GET,GET /api/exams/{id},270,0,7,8.25045738844589,4.419589997269213,51.341241007321514,271.3407407407407,0.45061334140318327,0.0,7,8,9,10,12,13,16,27,51,51,51
GET,GET /api/final-results,62,0,9,9.870244533240404,6.174469002871774,34.931475995108485,2958.0,0.10347417469258283,0.0,9,10,10,11,13,16,20,35,35,35,35
GET,GET /api/questions,243,0,9,9.801459745307541,4.923030995996669,38.182349991984665,6742.901234567901,0.40555200726286494,0.0,9,10,11,11,13,15,22,24,38,38,38
GET,GET /api/questions (setup),10,0,100.0,104.90489480289398,76.66062899807002,134.86763500259258,6743.1,0.016689383014932713,0.0,100,110,110,130,130,130,130,130,130,130,130
GET,GET /api/questions (switch),91,0,9,10.23282987931692,5.838570999912918,24.213126001995988,6742.1648351648355,0.1518733854358877,0.0,9,10,11,11,14,19,24,24,24,24,24
GET,GET /api/student-responses,138,0,19,21.177181311308548,12.673523000557907,57.83514099312015,18866.565217391304,0.23031348560607146,0.0,19,22,24,25,30,34,40,40,58,58,58
GET,GET /api/student-responses (load sheet),348,0,18,23.304650574949658,11.224930000025779,197.68665901210625,18889.827586206895,0.5807905289196584,0.0,18,21,22,24,30,40,93,150,200,200,200
GET,GET /api/students,143,0,13,18.058150006788686,8.3942890050821,151.19542200409342,13022.0,0.23865817711353782,0.0,13,15,17,20,36,43,56,72,150,150,150
POST,POST /api/authenticate,10,0,780.0,792.1363698987989,709.6304799924837,891.3675430085277,655.0,0.016689383014932713,0.0,790,790,840,870,890,890,890,890,890,890,890
PUT,PUT /api/student-responses (grade),343,0,51,57.4758218630365,28.68197299540043,453.5431609983789,391.8338192419825,0.5724458374121921,0.0,51,57,62,66,82,97,120,140,450,450,450
,Aggregated,2778,0,11,24.968598991768616,4.245210002409294,891.3675430085277,5502.525917926566,4.636310601548308,0.0,11,16,20,24,48,63,100,170,840,890,890
