Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,3678,0,5,5.824048114888964,3.470041003311053,111.31764700985514,883.0,6.135978539337405,0.0,5,6,6,6,7,8,10,18,87,110,110
GET,GET /api/exam-sheets,2263,0,6,6.230686389857807,3.821481004706584,136.14773099834565,2254.100751215201,3.7753451426102624,0.0,6,6,6,7,7,8,10,14,110,140,140
GET,GET /api/exam-sheets (progress),1731,0,6,5.9525085725141755,3.8300659944070503,94.89759898860939,2253.937608318891,2.887813717126984,0.0,6,6,6,6,7,8,9,11,74,95,95
GET,GET /api/exam-sheets (setup),100,0,35,55.57655892960611,3.788910005823709,439.94712000130676,2253.49,0.16682921531640577,0.0,36,48,66,85,130,170,230,440,440,440,440
GET,GET /api/exams,3011,0,6,6.7450625677579135,4.31380100781098,149.77049399749376,818.0,5.023227673176978,0.0,6,7,7,7,8,9,11,13,74,150,150
GET,GET /api/exams (setup),100,0,68,160.17337987927021,6.671290990198031,803.2781299989438,818.0,0.16682921531640577,0.0,70,150,240,360,490,520,530,800,800,800,800
GET,GET /api/exams/{id},2970,0,4,4.9160147477903635,3.033576998859644,219.11807400465477,271.3575757575758,4.954827694897252,0.0,4,5,5,5,6,6,8,13,85,220,220
GET,GET /api/final-results,732,0,5,5.902611806005388,3.758065009606071,79.68507301120553,2958.0,1.2211898561160903,0.0,5,6,6,6,7,8,10,14,80,80,80
GET,GET /api/questions,2218,0,6,6.77139380728621,3.9730389980832115,181.22024199692532,6742.233092876465,3.70027199571788,0.0,6,6,7,7,8,9,13,30,85,180,180
GET,GET /api/questions (setup),100,0,27,43.14318783013732,4.027608010801487,246.77868299477268,6741.03,0.16682921531640577,0.0,27,36,45,59,100,170,200,250,250,250,250
GET,GET /api/questions (switch),866,0,6,6.686613669914842,4.1957909998018295,113.39521199988667,6742.643187066975,1.444741004640074,0.0,6,7,7,7,8,9,11,18,110,110,110
GET,GET /api/student-responses,1447,0,14,14.4079401181711,9.545622000587173,134.31373999628704,19879.05459571527,2.4140187456283915,0.0,14,15,15,16,18,19,21,24,120,130,130
GET,GET /api/student-responses (load sheet),3583,0,14,16.28813093485897,9.462955000344664,326.9239799992647,19879.058051911805,5.977490784786819,0.0,14,15,16,16,18,21,62,94,200,330,330
GET,GET /api/students,1503,0,9,9.7682349334279,6.148382002720609,144.721586999367,13022.0,2.507443106205579,0.0,9,9,10,10,11,12,18,39,110,140,140
POST,POST /api/authenticate,100,0,2700.0,2504.6071916595974,1187.5130959961098,3168.8995759905083,655.0,0.16682921531640577,0.0,2700,2900,3000,3100,3100,3200,3200,3200,3200,3200,3200
PUT,PUT /api/student-responses (grade),3459,0,48,54.92355395346576,25.14728500682395,591.8231219984591,396.13183000867303,5.770622557794476,0.0,48,56,61,66,80,94,120,150,420,590,590
,Aggregated,27861,0,7,23.907463016166897,3.033576998859644,3168.8995759905083,5759.253185456373,46.480287679303814,0.0,7,10,13,15,43,58,83,110,3000,3200,3200
