timestamp,cpu_pct,ram_used_bytes,ram_total_bytes,swap_used_bytes,swap_total_bytes,disk_read_bps,disk_write_bps,net_rx_bps,net_tx_bps,mysql_cpu_pct,mysql_mem_bytes,back_cpu_pct,back_mem_bytes,jvm_heap_bytes,jvm_nonheap_bytes,mysql_threads_connected,mysql_queries_per_sec,mysql_slow_queries
1783313906.0,4.372222222222167,1730347008.0,4100255744.0,2371584.0,4294963200.0,0.0,354076.4444444444,38.26666666666666,809.2222222222222,,,,,111264576.0,170537488.0,9.0,123.22222222222221,0.0
1783313921.0,6.850000000000156,1743454208.0,4100255744.0,2371584.0,4294963200.0,0.0,367729.77777777775,38.26666666666666,809.5333333333332,,,,,68104352.0,171100856.0,9.0,210.75555555555553,0.0
1783313936.0,7.330555555555474,1738756096.0,4100255744.0,2371584.0,4294963200.0,0.0,307564.08888888883,37.33333333333333,808.711111111111,,,,,91610416.0,171173984.0,9.0,256.4444444444444,0.0
1783313951.0,8.091666666666764,1743273984.0,4100255744.0,2371584.0,4294963200.0,0.0,320944.3555555555,38.26666666666666,809.8444444444443,,,,,53592384.0,171234648.0,9.0,297.5333333333333,0.0
1783313966.0,6.297222222222121,1744220160.0,4100255744.0,2371584.0,4294963200.0,0.0,310385.77777777775,38.26666666666666,809.5555555555554,,,,,63281752.0,171257304.0,9.0,247.66666666666663,0.0
1783313981.0,6.352777777777884,1741930496.0,4100255744.0,2371584.0,4294963200.0,0.0,327953.06666666665,39.199999999999996,810.8444444444443,,,,,77113808.0,171306400.0,9.0,245.5111111111111,0.0
1783313996.0,6.78055555555559,1747083264.0,4100255744.0,2371584.0,4294963200.0,0.0,484966.39999999997,38.26666666666666,810.2888888888888,,,,,93105264.0,171423352.0,9.0,247.1111111111111,0.0
1783314011.0,6.680555555555467,1746382848.0,4100255744.0,2371584.0,4294963200.0,0.0,477957.6888888888,39.199999999999996,811.8,,,,,102782136.0,171528912.0,9.0,251.4222222222222,0.0
1783314026.0,7.586111111111116,1741692928.0,4100255744.0,2371584.0,4294963200.0,0.0,673655.4666666666,38.26666666666666,811.0444444444444,,,,,48562720.0,171555328.0,9.0,253.08888888888885,0.0
1783314041.0,7.155555555555493,1743921152.0,4100255744.0,2371584.0,4294963200.0,0.0,578082.1333333333,39.199999999999996,811.7333333333332,,,,,54723184.0,171619016.0,9.0,250.57777777777775,0.0
1783314056.0,7.41666666666675,1745616896.0,4100255744.0,2371584.0,4294963200.0,0.0,667739.0222222222,38.26666666666666,810.9333333333333,,,,,67079200.0,171694816.0,9.0,246.68888888888887,0.0
1783314071.0,6.624999999999925,1748385792.0,4100255744.0,2371584.0,4294963200.0,0.0,518917.6888888888,39.199999999999996,812.111111111111,,,,,72919360.0,171838592.0,9.0,242.17777777777775,0.0
1783314086.0,6.791666666666696,1747750912.0,4100255744.0,2371584.0,4294963200.0,0.0,553870.2222222221,38.26666666666666,812.111111111111,,,,,91202728.0,171919328.0,9.0,246.08888888888885,0.0
1783314101.0,6.738888888888839,1748455424.0,4100255744.0,2371584.0,4294963200.0,0.0,545314.1333333333,39.199999999999996,812.5111111111111,,,,,90957288.0,171945640.0,9.0,241.5111111111111,0.0
1783314116.0,6.741666666666668,1748238336.0,4100255744.0,2371584.0,4294963200.0,0.0,543948.7999999999,38.26666666666666,811.2888888888888,,,,,106676504.0,172019512.0,9.0,244.68888888888887,0.0
1783314131.0,6.502777777777869,1744797696.0,4100255744.0,2371584.0,4294963200.0,0.0,491337.95555555547,39.199999999999996,811.2222222222222,,,,,38442288.0,172053304.0,9.0,239.8222222222222,0.0
1783314146.0,6.716666666666693,1743224832.0,4100255744.0,2371584.0,4294963200.0,4369.066666666666,530750.5777777777,38.26666666666666,810.6444444444444,,,,,54319232.0,172141760.0,9.0,247.17777777777775,0.0
1783314161.0,7.058333333333366,1744531456.0,4100255744.0,2371584.0,4294963200.0,4824.177777777777,591098.3111111111,39.199999999999996,811.4444444444443,,,,,68772288.0,172157232.0,9.0,244.79999999999998,0.0
1783314176.0,7.180555555555479,1742675968.0,4100255744.0,2371584.0,4294963200.0,4824.177777777777,598653.1555555555,38.26666666666666,810.7555555555555,,,,,90757072.0,172187056.0,9.0,248.46666666666664,0.0
1783314191.0,6.766666666666721,1740464128.0,4100255744.0,2371584.0,4294963200.0,7554.844444444444,567887.6444444443,39.199999999999996,811.3555555555555,,,,,111613904.0,172203824.0,9.0,245.02222222222218,0.0
1783314206.0,6.436111111111142,1743687680.0,4100255744.0,2371584.0,4294963200.0,7099.733333333333,521557.33333333326,38.26666666666666,810.3333333333333,,,,,40340048.0,172221120.0,9.0,243.02222222222218,0.0
1783314221.0,6.10000000000015,1746444288.0,4100255744.0,2371584.0,4294963200.0,7099.733333333333,467126.0444444444,39.199999999999996,811.3777777777777,,,,,65333960.0,172241856.0,9.0,240.6222222222222,0.0
1783314236.0,6.011111111111145,1745842176.0,4100255744.0,2371584.0,4294963200.0,0.0,387026.48888888885,38.26666666666666,810.6888888888888,,,,,94482240.0,172271648.0,9.0,241.7333333333333,0.0
1783314251.0,5.769444444444327,1743331328.0,4100255744.0,2371584.0,4294963200.0,91.02222222222221,339330.8444444444,38.26666666666666,811.111111111111,,,,,39966976.0,172286880.0,9.0,242.04444444444442,0.0
1783314266.0,6.486111111111037,1744392192.0,4100255744.0,2371584.0,4294963200.0,91.02222222222221,451015.11111111107,37.33333333333333,809.5777777777777,,,,,53676816.0,172350624.0,9.0,240.75555555555553,0.0
1783314281.0,6.89166666666673,1745453056.0,4100255744.0,2371584.0,4294963200.0,91.02222222222221,498983.82222222217,38.26666666666666,810.6444444444444,,,,,77214872.0,172462344.0,9.0,239.79999999999998,0.0
1783314296.0,6.938888888889084,1747587072.0,4100255744.0,2371584.0,4294963200.0,0.0,523468.79999999993,38.26666666666666,810.1333333333332,,,,,89333760.0,172478408.0,9.0,237.17777777777775,0.0
1783314311.0,6.377777777777793,1744769024.0,4100255744.0,2371584.0,4294963200.0,0.0,425437.86666666664,38.26666666666666,810.4444444444443,,,,,40953376.0,171900560.0,9.0,239.1333333333333,0.0
1783314326.0,6.133333333333257,1747759104.0,4100255744.0,2371584.0,4294963200.0,0.0,401863.11111111107,37.33333333333333,808.9999999999999,,,,,75017232.0,171951760.0,9.0,247.75555555555553,0.0
1783314341.0,6.313888888888853,1744793600.0,4100255744.0,2371584.0,4294963200.0,0.0,380927.99999999994,38.26666666666666,810.3777777777777,,,,,94203744.0,171955600.0,9.0,250.5333333333333,0.0
1783314356.0,6.844444444444431,1746817024.0,4100255744.0,2371584.0,4294963200.0,364.08888888888885,535301.6888888888,38.26666666666666,810.5111111111111,,,,,116300608.0,172001912.0,9.0,253.28888888888886,0.0
1783314371.0,6.9722222222222685,1749528576.0,4100255744.0,2371584.0,4294963200.0,364.08888888888885,570982.3999999999,38.26666666666666,811.1777777777777,,,,,62082912.0,172040112.0,9.0,249.79999999999998,0.0
1783314386.0,7.122222222222263,1749663744.0,4100255744.0,2371584.0,4294963200.0,364.08888888888885,610577.0666666667,37.33333333333333,810.1999999999999,,,,,86186152.0,170780720.0,9.0,250.08888888888885,0.0
1783314401.0,6.997222222222188,1752338432.0,4100255744.0,2371584.0,4294963200.0,0.0,555053.511111111,38.26666666666666,810.4222222222221,,,,,104554592.0,170811648.0,9.0,246.64444444444442,0.0
1783314416.0,6.83055555555554,1749372928.0,4100255744.0,2371584.0,4294963200.0,0.0,506720.71111111104,38.26666666666666,810.111111111111,,,,,117583376.0,170830256.0,9.0,242.26666666666665,0.0
1783314431.0,6.986111111111148,1747542016.0,4100255744.0,2371584.0,4294963200.0,0.0,576443.7333333333,38.26666666666666,810.0222222222221,,,,,49430640.0,170846976.0,9.0,242.2444444444444,0.0
1783314446.0,7.155555555555626,1746915328.0,4100255744.0,2371584.0,4294963200.0,0.0,590461.1555555555,37.33333333333333,810.2666666666665,,,,,62832480.0,170881416.0,9.0,244.59999999999997,0.0
1783314461.0,7.125000000000037,1748942848.0,4100255744.0,2371584.0,4294963200.0,0.0,603568.3555555554,38.26666666666666,811.3555555555555,,,,,89024552.0,170964136.0,9.0,246.95555555555552,0.0
1783314476.0,6.961111111111107,1745735680.0,4100255744.0,2371584.0,4294963200.0,0.0,560241.7777777778,38.26666666666666,811.1777777777777,,,,,110758232.0,170964136.0,9.0,250.79999999999998,0.0
1783314491.0,6.419444444444489,1747210240.0,4100255744.0,2371584.0,4294963200.0,0.0,468946.48888888885,38.26666666666666,810.911111111111,,,,,51072400.0,171044632.0,9.0,246.75555555555553,0.0
1783314506.0,6.563888888888858,1748484096.0,4100255744.0,2371584.0,4294963200.0,0.0,468491.3777777777,37.33333333333333,809.6666666666665,,,,,65551768.0,171044632.0,9.0,245.44444444444443,0.0
