Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,384,0,9,9.22691106795052,4.555252002319321,33.775443997001275,883.0,0.6411618042186806,0.0,9,9,10,10,12,13,17,18,34,34,34
GET,GET /api/exam-sheets,238,0,10,10.589042710086053,5.643077005515806,34.722467011306435,2253.785714285714,0.3973867432397031,0.0,10,11,12,12,14,15,20,24,35,35,35
GET,GET /api/exam-sheets (progress),181,0,10,10.581815298530916,6.830961006926373,60.08580200432334,2254.314917127072,0.30221428792599264,0.0,10,11,11,12,13,15,20,27,60,60,60
GET,GET /api/exam-sheets (setup),10,0,570.0,559.1510802027187,513.9501850062516,578.0044819985051,2254.3,0.016696921984861474,0.0,570,570,570,580,580,580,580,580,580,580,580
GET,GET /api/exams,293,0,10,10.846973802006737,5.629990992019884,29.987099012942053,818.0,0.48921981415644117,0.0,10,11,12,12,15,16,20,25,30,30,30
GET,GET /api/exams (setup),10,0,65,66.74629660265055,38.13599800923839,115.31530000502244,818.0,0.016696921984861474,0.0,70,74,77,110,120,120,120,120,120,120,120
GET,GET /api/exams/{id},268,0,8,8.116547008135804,4.285768998670392,36.856421997072175,271.17910447761193,0.44747750919428747,0.0,8,8,9,9,10,12,13,20,37,37,37
GET,GET /api/final-results,86,0,9,9.979815476473833,6.06988399522379,21.717326002544723,2958.0,0.14359352906980868,0.0,9,10,11,12,13,15,17,22,22,22,22
GET,GET /api/questions,211,0,10,10.439973976614805,6.125921005150303,24.836543001583777,6742.260663507109,0.3523050538805771,0.0,10,11,11,12,14,15,19,25,25,25,25
GET,GET /api/questions (setup),10,0,47,50.34450080129318,42.216383008053526,58.676296001067385,6743.1,0.016696921984861474,0.0,47,54,55,59,59,59,59,59,59,59,59
GET,GET /api/questions (switch),80,0,9,10.118975762634363,7.324802005314268,17.557811006554402,6741.0875,0.1335753758788918,0.0,9,10,12,12,13,16,17,18,18,18,18
GET,GET /api/student-responses,138,0,20,20.47718751492684,13.09330300136935,36.10472699801903,18860.123188405796,0.23041752339108834,0.0,20,22,22,24,26,29,31,32,36,36,36
GET,GET /api/student-responses (load sheet),373,0,20,21.56035367046151,11.771503995987587,86.65536700573284,18832.50402144772,0.622795190035333,0.0,20,21,23,24,27,32,44,73,87,87,87
GET,GET /api/students,155,0,14,14.374480399513438,7.6769970037275925,41.31047299597412,13022.0,0.2588022907653528,0.0,14,15,15,16,17,19,30,37,41,41,41
POST,POST /api/authenticate,10,0,210.0,232.19580539735034,168.9454759907676,306.9305179960793,655.0,0.016696921984861474,0.0,220,260,270,300,310,310,310,310,310,310,310
PUT,PUT /api/student-responses (grade),318,0,53,59.17558122339143,32.31299400795251,150.2476790046785,398.16037735849056,0.5309621191185948,0.0,53,60,66,71,85,96,120,120,150,150,150
,Aggregated,2765,0,11,21.049102757502496,4.285768998670392,578.0044819985051,5674.175768535262,4.6166989288141975,0.0,11,16,19,22,47,60,84,120,570,580,580
