Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,7550,0,4,5.359987365162858,3.3970590156968683,268.13888899050653,883.0,12.604910259676691,0.0,4,5,5,5,6,6,10,24,140,270,270
GET,GET /api/exam-sheets,4420,0,5,5.551945804548502,3.743343986570835,348.50304198334925,2254.047511312217,7.379298456658407,0.0,5,5,5,5,6,7,9,19,160,350,350
GET,GET /api/exam-sheets (progress),3422,0,5,5.37713091325118,3.7399849970825016,303.7428639945574,2253.9754529514903,5.713112968028296,0.0,5,5,5,5,6,7,9,15,99,300,300
GET,GET /api/exam-sheets (setup),200,0,30,61.72333929527667,3.616133995819837,590.7529410033021,2254.255,0.3339049075411044,0.0,30,52,68,81,150,250,450,490,590,590,590
GET,GET /api/exams,5874,0,5,5.990908429537967,4.254369006957859,220.71918699657544,818.0,9.806787134482235,0.0,5,6,6,6,7,8,10,18,150,220,220
GET,GET /api/exams (setup),200,0,48,72.85347724930034,4.337052989285439,345.84626799914986,818.0,0.3339049075411044,0.0,49,70,91,110,210,250,280,340,350,350,350
GET,GET /api/exams/{id},5910,0,4,4.7510134483903865,2.828837023116648,645.9485740051605,271.34416243654823,9.866890017839635,0.0,4,4,4,4,5,6,9,17,170,650,650
GET,GET /api/final-results,1515,0,5,5.195979687724133,3.7056859873700887,101.07902300660498,2958.0,2.529329674623866,0.0,5,5,5,5,6,7,10,17,91,100,100
GET,GET /api/questions,4457,0,5,5.847095453097521,3.9230959955602884,461.6276329907123,6742.280008974647,7.441070864553511,0.0,5,5,6,6,6,7,9,16,150,460,460
GET,GET /api/questions (setup),200,0,23,37.54510942628258,3.9960390131454915,544.8281230055727,6742.985,0.3339049075411044,0.0,23,33,44,53,74,100,230,270,540,540,540
GET,GET /api/questions (switch),1679,0,5,5.6186487096254485,4.107294022105634,152.49558800132945,6742.506849315068,2.8031316988075714,0.0,5,5,6,6,6,7,9,14,110,150,150
GET,GET /api/student-responses,3036,0,12,12.877829899263388,9.509488998446614,419.95237799710594,19879.767786561264,5.068676496473965,0.0,12,12,13,13,14,15,20,30,180,420,420
GET,GET /api/student-responses (load sheet),7122,0,12,14.04314923888584,9.44560402422212,444.0515190071892,19879.753159224936,11.890353757538728,0.0,12,12,13,13,15,18,45,76,200,440,440
GET,GET /api/students,2982,0,7,8.421928910114588,6.09015001100488,548.5540599911474,13022.0,4.9785221714378665,0.0,7,8,8,8,9,10,13,22,150,550,550
POST,POST /api/authenticate,200,0,1400.0,1347.4457705796522,209.88020100048743,2358.65172999911,655.0,0.3339049075411044,0.0,1400,1600,1700,1700,1800,2000,2300,2300,2400,2400,2400
PUT,PUT /api/student-responses (grade),6812,0,52,58.82079323398299,24.638028000481427,644.4607939920388,396.53846153846155,11.372801150850016,0.0,52,61,69,74,88,100,130,160,450,640,640
,Aggregated,55579,0,5,19.051631601353144,2.828837023116648,2358.65172999911,5796.596736177333,92.7905042811352,0.0,5,9,11,12,43,63,89,120,1600,2200,2400
