Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,975,0,6,8.079163891245397,3.668673016363755,157.22542302682996,1765.0,1.6260405265433884,0.0,6,6,7,8,11,20,39,47,160,160,160
GET,GET /api/exam-sheets,546,0,7,7.357310955736772,4.077027988387272,82.68048299942166,2255.9395604395604,0.9105826948642974,0.0,7,7,7,8,9,10,14,19,83,83,83
GET,GET /api/exam-sheets (progress),446,0,7,7.164115201112304,4.128808999666944,46.0455050051678,2256.347533632287,0.7438093075265141,0.0,7,7,7,8,9,10,13,17,46,46,46
GET,GET /api/exam-sheets (setup),25,0,47,52.07954287994653,12.967820017365739,121.07042298885062,2256.76,0.04169334683444585,0.0,47,54,60,84,92,94,120,120,120,120,120
GET,GET /api/exams,747,0,7,7.904415312193526,4.875549988355488,66.64480199106038,1639.0,1.245797203413242,0.0,7,8,8,8,10,11,14,17,67,67,67
GET,GET /api/exams (setup),25,0,99,94.17352643795311,12.4973579950165,175.26975099463016,1639.0,0.04169334683444585,0.0,99,120,130,130,150,170,180,180,180,180,180
GET,GET /api/exams/{id},748,0,5,5.714634057645808,3.1304379808716476,83.92015800927766,271.9572192513369,1.24746493728662,0.0,5,5,6,6,7,8,11,18,84,84,84
GET,GET /api/final-results,182,0,6,6.801795031476233,4.395058000227436,17.98044500174001,2958.0,0.3035275649547658,0.0,6,7,7,7,8,10,14,17,18,18,18
GET,GET /api/questions,571,0,7,7.397256903521612,4.4596680090762675,103.4415350004565,6757.854640980736,0.9522760416987434,0.0,7,7,8,8,9,10,13,17,100,100,100
GET,GET /api/questions (setup),25,0,45,51.66429087985307,22.21869901404716,141.87918399693444,6763.52,0.04169334683444585,0.0,45,49,53,80,90,110,140,140,140,140,140
GET,GET /api/questions (switch),219,0,7,7.42327559754767,4.554582992568612,58.034103974932805,6758.429223744292,0.3652337182697457,0.0,7,7,8,8,9,10,12,16,58,58,58
GET,GET /api/student-responses,328,0,15,15.6574702896916,10.258255992084742,38.692386995535344,19882.481707317074,0.5470167104679297,0.0,15,16,17,17,20,22,26,27,39,39,39
GET,GET /api/student-responses (load sheet),884,0,15,17.455015054625264,9.944555000402033,131.09030498890206,19882.268099547513,1.4742767440660054,0.0,15,16,17,18,21,26,53,88,130,130,130
GET,GET /api/students,372,0,10,12.782172744771996,6.429622997529805,117.99038501339965,13022.0,0.6203970008965544,0.0,10,10,12,13,21,31,45,57,120,120,120
POST,POST /api/authenticate,25,0,1900.0,1865.8788034820464,1194.2721930099651,2188.0289069958963,655.0,0.04169334683444585,0.0,1900,1900,1900,2100,2100,2200,2200,2200,2200,2200,2200
PUT,PUT /api/student-responses (grade),850,0,48,53.904840334229554,27.98837498994544,507.50092600355856,394.9235294117647,1.417573792371159,0.0,48,53,58,62,75,88,100,130,510,510,510
,Aggregated,6968,0,8,22.257598222269742,3.1304379808716476,2188.0289069958963,5858.782721010333,11.620769629696749,0.0,8,12,15,17,44,55,77,100,1900,2200,2200
