timestamp,cpu_pct,ram_used_bytes,ram_total_bytes,swap_used_bytes,swap_total_bytes,disk_read_bps,disk_write_bps,net_rx_bps,net_tx_bps,mysql_cpu_pct,mysql_mem_bytes,back_cpu_pct,back_mem_bytes,jvm_heap_bytes,jvm_nonheap_bytes,mysql_threads_connected,mysql_queries_per_sec,mysql_slow_queries
1783337915.0,49.87777777777814,1425375232.0,2058948608.0,78004224.0,4294963200.0,0.0,767408.3555555554,38.199999999999996,763.2888888888888,,,,,113330816.0,170719944.0,9.0,977.311111111111,0.0
1783337930.0,56.75555555555447,1428713472.0,2058948608.0,78004224.0,4294963200.0,455.1111111111111,1059680.711111111,38.199999999999996,763.0444444444444,,,,,89538560.0,171704856.0,9.0,797.7555555555555,0.0
1783337945.0,72.96666666666675,1440940032.0,2058948608.0,78004224.0,4294963200.0,455.1111111111111,789981.8666666666,38.199999999999996,762.9777777777776,,,,,110835560.0,172174584.0,9.0,487.8666666666666,0.0
1783337960.0,89.26666666666682,1442787328.0,2058948608.0,78004224.0,4294963200.0,1092.2666666666664,547407.6444444443,38.199999999999996,763.3555555555555,,,,,243720056.0,172706640.0,9.0,363.28888888888883,0.0
1783337975.0,99.34444444444529,1602592768.0,2058948608.0,95903744.0,4294963200.0,26396.44444444444,754665.2444444443,38.199999999999996,763.7555555555555,,,,,228738048.0,172954904.0,9.0,1140.5555555555554,0.0
1783337990.0,96.5888888888882,1611153408.0,2058948608.0,95903744.0,4294963200.0,26396.44444444444,1170181.6888888888,38.199999999999996,763.911111111111,,,,,110826560.0,172976536.0,9.0,1920.822222222222,0.0
1783338005.0,94.17777777777803,1617326080.0,2058948608.0,95903744.0,4294963200.0,25759.288888888885,1658060.7999999998,38.199999999999996,763.5999999999999,,,,,169999248.0,172981248.0,9.0,2521.7111111111108,0.0
1783338020.0,92.088888888888,1618776064.0,2058948608.0,95903744.0,4294963200.0,273.0666666666666,1397919.2888888887,38.199999999999996,763.8444444444443,,,,,210492896.0,173037184.0,9.0,2403.9555555555553,0.0
1783338035.0,92.3000000000007,1609510912.0,2058948608.0,95903744.0,4294963200.0,2002.4888888888886,1387087.6444444442,38.199999999999996,763.9333333333333,,,,,242443264.0,173038464.0,9.0,2385.0888888888885,0.0
1783338050.0,92.92222222222235,1616429056.0,2058948608.0,95903744.0,4294963200.0,2002.4888888888886,1293334.7555555555,38.199999999999996,764.0888888888888,,,,,117833736.0,173082112.0,9.0,2384.0444444444443,0.0
1783338065.0,93.544444444445,1613275136.0,2058948608.0,95903744.0,4294963200.0,1820.4444444444443,1212142.933333333,38.199999999999996,766.7333333333332,,,,,176159232.0,173096576.0,9.0,2387.9999999999995,0.0
1783338080.0,93.46666666666553,1615675392.0,2058948608.0,95903744.0,4294963200.0,91.02222222222221,1212051.911111111,38.199999999999996,768.4888888888888,,,,,194481376.0,173101952.0,9.0,2391.422222222222,0.0
1783338095.0,92.68888888888898,1616818176.0,2058948608.0,95903744.0,4294963200.0,182.04444444444442,1211050.6666666665,38.199999999999996,770.111111111111,,,,,237809600.0,173114240.0,9.0,2386.8666666666663,0.0
1783338110.0,91.31111111111143,1616359424.0,2058948608.0,95903744.0,4294963200.0,819.1999999999999,1219879.822222222,38.199999999999996,766.911111111111,,,,,237181936.0,173115264.0,9.0,2368.7999999999997,0.0
1783338125.0,91.4111111111116,1611493376.0,2058948608.0,95903744.0,4294963200.0,3367.8222222222216,1205862.4,38.199999999999996,765.2888888888888,,,,,111234424.0,173117568.0,9.0,2374.511111111111,0.0
1783338140.0,91.11111111111111,1588346880.0,2058948608.0,102744064.0,4294963200.0,3276.7999999999997,1345854.5777777776,38.199999999999996,763.711111111111,,,,,128217632.0,173179904.0,9.0,2383.0444444444443,0.0
1783338155.0,91.37777777777754,1602572288.0,2058948608.0,102744064.0,4294963200.0,2548.622222222222,1317273.5999999999,38.199999999999996,763.5555555555554,,,,,174303232.0,173261080.0,9.0,2377.3999999999996,0.0
1783338170.0,90.81111111111164,1611288576.0,2058948608.0,102744064.0,4294963200.0,364.08888888888885,1281865.9555555554,38.199999999999996,763.4666666666666,,,,,198422800.0,173311256.0,9.0,2381.333333333333,0.0
1783338185.0,91.12222222222246,1617784832.0,2058948608.0,102744064.0,4294963200.0,455.1111111111111,1135593.2444444443,38.199999999999996,763.1555555555555,,,,,217964992.0,173315352.0,9.0,2360.4444444444443,0.0
1783338200.0,91.72222222222344,1620058112.0,2058948608.0,102744064.0,4294963200.0,819.1999999999999,1116296.5333333332,38.199999999999996,763.2888888888888,,,,,89317840.0,171661720.0,9.0,2395.111111111111,0.0
1783338215.0,92.41111111111017,1617321984.0,2058948608.0,102744064.0,4294963200.0,455.1111111111111,1146515.911111111,38.199999999999996,763.3333333333333,,,,,147745896.0,171663256.0,9.0,2394.3555555555554,0.0
1783338230.0,92.85555555555524,1620647936.0,2058948608.0,102744064.0,4294963200.0,728.1777777777777,1132862.5777777776,38.199999999999996,763.311111111111,,,,,181950976.0,171666584.0,9.0,2401.333333333333,0.0
1783338245.0,93.33333333333232,1618239488.0,2058948608.0,102744064.0,4294963200.0,3003.733333333333,1128493.511111111,38.199999999999996,763.1777777777777,,,,,241910272.0,171670168.0,9.0,2374.0888888888885,0.0
1783338260.0,93.4555555555562,1615876096.0,2058948608.0,102744064.0,4294963200.0,3003.733333333333,1124306.4888888889,38.199999999999996,762.7333333333332,,,,,94225440.0,171674136.0,9.0,2381.3777777777773,0.0
1783338275.0,93.34444444444368,1617268736.0,2058948608.0,102744064.0,4294963200.0,3822.933333333333,1124852.6222222222,38.199999999999996,762.6666666666666,,,,,170239488.0,171678616.0,9.0,2371.7777777777774,0.0
1783338290.0,92.91111111111098,1619189760.0,2058948608.0,102744064.0,4294963200.0,1365.3333333333333,1134227.911111111,38.199999999999996,765.8,,,,,233983200.0,171679512.0,9.0,2384.333333333333,0.0
1783338305.0,93.14444444444436,1616801792.0,2058948608.0,102744064.0,4294963200.0,1911.4666666666665,1132589.511111111,38.199999999999996,766.5333333333332,,,,,275551328.0,171687704.0,9.0,2375.0666666666666,0.0
1783338320.0,92.33333333333374,1618386944.0,2058948608.0,102744064.0,4294963200.0,728.1777777777777,1125762.8444444444,38.199999999999996,770.3333333333333,,,,,106154872.0,171688984.0,9.0,2380.555555555555,0.0
1783338335.0,92.52222222222271,1608380416.0,2058948608.0,102744064.0,4294963200.0,546.1333333333332,1129767.822222222,38.199999999999996,767.711111111111,,,,,155681280.0,171694360.0,9.0,2397.2666666666664,0.0
1783338350.0,92.07777777777765,1606717440.0,2058948608.0,102744064.0,4294963200.0,4369.066666666666,1105646.933333333,38.199999999999996,767.1555555555555,,,,,207127072.0,171702296.0,9.0,2380.844444444444,0.0
1783338365.0,92.27777777777798,1609564160.0,2058948608.0,102744064.0,4294963200.0,5825.4222222222215,1101550.933333333,38.199999999999996,763.1999999999999,,,,,229674984.0,171713432.0,9.0,2386.1777777777775,0.0
1783338380.0,91.37777777777754,1615659008.0,2058948608.0,102744064.0,4294963200.0,5825.4222222222215,1110653.1555555554,38.199999999999996,762.5999999999999,,,,,112046688.0,171713432.0,9.0,2364.155555555555,0.0
1783338395.0,91.27777777777737,1615151104.0,2058948608.0,102744064.0,4294963200.0,2184.533333333333,1142146.8444444444,38.199999999999996,765.5111111111111,,,,,163566544.0,171742360.0,9.0,2377.6666666666665,0.0
1783338410.0,92.69999999999932,1612693504.0,2058948608.0,102744064.0,4294963200.0,728.1777777777777,1180467.2,38.199999999999996,765.9999999999999,,,,,207485696.0,171744920.0,9.0,2383.911111111111,0.0
1783338425.0,93.4777777777779,1613725696.0,2058948608.0,102744064.0,4294963200.0,3731.9111111111106,1169726.5777777776,39.133333333333326,767.311111111111,,,,,274398776.0,171758104.0,9.0,2385.733333333333,0.0
1783338440.0,92.68888888888898,1618100224.0,2058948608.0,102744064.0,4294963200.0,4460.0888888888885,1143876.2666666666,38.199999999999996,763.5999999999999,,,,,124726320.0,171779352.0,9.0,2352.911111111111,0.0
1783338455.0,91.70000000000073,1611698176.0,2058948608.0,102744064.0,4294963200.0,4460.0888888888885,1134227.911111111,39.133333333333326,767.2888888888888,,,,,222856592.0,171787000.0,9.0,2332.7111111111108,0.0
1783338470.0,90.67777777777741,1616007168.0,2058948608.0,102744064.0,4294963200.0,1456.3555555555554,1133135.6444444442,38.199999999999996,766.3555555555555,,,,,150676896.0,171788408.0,9.0,2340.8666666666663,0.0
1783338485.0,91.92222222222274,1614671872.0,2058948608.0,102744064.0,4294963200.0,0.0,1169180.4444444443,39.133333333333326,767.4444444444443,,,,,233896960.0,171788408.0,9.0,2375.133333333333,0.0
1783338500.0,91.28888888888874,1615618048.0,2058948608.0,102744064.0,4294963200.0,0.0,1143057.0666666664,38.199999999999996,763.5555555555554,,,,,161184144.0,171788408.0,9.0,2383.2666666666664,0.0
