Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,15665,0,4700.0,4759.213555183366,1945.627338005579,8667.748359002871,883.0,26.142441095157192,0.0,4700,4900,5100,5200,5600,5900,6400,6700,7700,8600,8700
GET,GET /api/exam-sheets,9356,0,4600.0,4646.004495625488,2186.446709005395,8317.980405001435,2253.9236853356133,15.613704365546804,0.0,4600,4800,5000,5100,5500,5800,6200,6500,7600,8300,8300
GET,GET /api/exam-sheets (progress),7319,0,4600.0,4612.659075648552,2616.053917008685,8318.881557002896,2253.9639294985654,12.214269158982157,0.0,4600,4800,4900,5000,5400,5700,6000,6300,7300,8300,8300
GET,GET /api/exam-sheets (setup),2000,0,4700.0,16595.585550064046,1624.704963003751,92955.52735798992,2254.0435,3.337687978953998,0.0,4700,5600,7200,34000,67000,84000,91000,92000,93000,93000,93000
GET,GET /api/exams,12601,0,4600.0,4623.09998654745,2066.534560013679,10073.17733799573,818.0,21.029103111399667,0.0,4600,4800,5000,5100,5400,5700,6200,6500,7700,8600,10000
GET,GET /api/exams (setup),2000,0,48000.0,48912.74919654815,2529.6656789869303,94877.11550701351,818.0,3.337687978953998,0.0,48000,67000,69000,78000,86000,92000,93000,93000,95000,95000,95000
GET,GET /api/exams/{id},12459,0,4500.0,4602.370936738466,1980.3080990095623,8618.601529000443,271.3235412151858,20.79212726489393,0.0,4500,4800,4900,5000,5400,5700,6100,6400,7500,7900,8600
GET,GET /api/final-results,3043,0,4500.0,4615.947844482001,2093.8731390051544,8013.004181004362,2958.0,5.078292259978508,0.0,4500,4800,4900,5100,5400,5800,6200,6500,7400,8000,8000
GET,GET /api/questions,9267,0,4100.0,4179.775502601419,1566.5024000045378,8040.029195006355,6742.241502104241,15.46517725048335,0.0,4100,4300,4400,4500,4800,5100,5500,5700,6800,8000,8000
GET,GET /api/questions (setup),2000,0,3100.0,4213.594647043746,1554.65670999547,82651.80111900554,6742.4445,3.337687978953998,0.0,3100,3500,4000,4600,5500,6600,21000,42000,44000,83000,83000
GET,GET /api/questions (switch),3577,0,4100.0,4152.703639154887,2590.186660992913,6859.552053007064,6742.2068772714565,5.969454950359226,0.0,4100,4300,4400,4500,4700,5000,5300,5500,6200,6900,6900
GET,GET /api/student-responses,6192,0,8400.0,8440.238299101225,3136.7339070129674,13856.942165002692,19879.24919250646,10.333481982841578,0.0,8400,8700,8900,9000,9400,9700,10000,10000,12000,14000,14000
GET,GET /api/student-responses (load sheet),16543,0,8500.0,8520.70676401042,1747.596696994151,13995.914724990143,19879.066312035302,27.607686117917996,0.0,8500,8800,9000,9100,9600,10000,10000,11000,12000,13000,14000
GET,GET /api/students,6080,0,8500.0,8515.543728511273,1660.0247300084447,13058.66693900316,13022.0,10.146571456020155,0.0,8500,8700,8900,9100,9400,9800,10000,10000,11000,13000,13000
POST,POST /api/authenticate,2000,0,54000.0,56682.67278294801,6959.662508001202,103271.04805801355,655.0,3.337687978953998,0.0,58000,72000,81000,87000,97000,102000,102000,103000,103000,103000,103000
PUT,PUT /api/student-responses (grade),14304,0,4900.0,5002.269872155041,3005.1699059986277,9258.920791005949,396.87709731543623,23.871144425478995,0.0,4900,5200,5400,5500,5800,6200,6600,6900,7900,8800,9300
,Aggregated,124406,0,4900.0,7269.492535878823,1554.65670999547,103271.04805801355,5774.998762117582,207.61420535487557,0.0,4900,5500,7600,8100,8900,9700,47000,72000,101000,103000,103000
