Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,3689,0,5,9.560775630547877,3.310405998490751,698.0712129879976,883.0,6.160053949675837,0.0,5,6,7,9,19,37,49,64,200,700,700
GET,GET /api/exam-sheets,2254,0,5,6.186302232992421,3.7166529946262017,303.99325699545443,2254.081188997338,3.7638280299727125,0.0,5,6,6,6,8,9,12,16,120,300,300
GET,GET /api/exam-sheets (progress),1743,0,5,5.989794348764227,3.7488059897441417,201.18467000429519,2253.7573149741825,2.9105378244198925,0.0,5,6,6,6,7,9,12,16,120,200,200
GET,GET /api/exam-sheets (setup),100,0,83,108.37719495946658,5.122221991769038,348.7516029999824,2253.76,0.16698438464830134,0.0,86,160,180,190,220,260,290,350,350,350,350
GET,GET /api/exams,3068,0,6,7.342456631148276,4.161068005487323,285.72396701201797,818.0,5.123080921009886,0.0,6,7,7,7,9,10,15,27,200,290,290
GET,GET /api/exams (setup),100,0,110.0,160.44241393028642,14.74991999566555,1948.4498599922517,818.0,0.16698438464830134,0.0,110,170,230,240,280,340,770,1900,1900,1900,1900
GET,GET /api/exams/{id},2831,0,4,5.072661182680389,2.807684999424964,312.4781840015203,271.35075944895794,4.727327929393411,0.0,4,4,5,5,6,7,10,14,160,310,310
GET,GET /api/final-results,688,0,5,6.145574940599672,3.605192992836237,292.91468700102996,2958.0,1.1488525663803133,0.0,5,6,6,6,7,9,11,15,290,290,290
GET,GET /api/questions,2271,0,6,6.23431001594407,3.935379005270079,90.54359799483791,6742.414354909732,3.792215375362924,0.0,6,6,7,7,8,9,12,15,61,91,91
GET,GET /api/questions (setup),100,0,74,110.6754639405699,5.156828003237024,1379.6388749906328,6741.72,0.16698438464830134,0.0,76,130,160,160,220,260,340,1400,1400,1400,1400
GET,GET /api/questions (switch),865,0,6,6.305183067270474,3.9385419950122014,73.04881099844351,6742.368786127167,1.4444149272078066,0.0,6,6,6,7,8,10,12,15,73,73,73
GET,GET /api/student-responses,1425,0,13,15.061671275241105,9.229171992046759,419.97298000205774,19880.672280701754,2.3795274812382945,0.0,13,14,15,16,18,20,25,35,400,420,420
GET,GET /api/student-responses (load sheet),3544,0,13,19.899650402047993,9.261851999326609,505.46379399020225,19880.948645598193,5.9179265919358,0.0,13,14,15,16,20,29,140,240,400,510,510
GET,GET /api/students,1500,0,8,12.548041054086449,5.691697995644063,296.9882769975811,13022.0,2.5047657697245205,0.0,8,10,11,13,20,38,53,64,270,300,300
POST,POST /api/authenticate,100,0,5900.0,5999.008218610543,815.0246820005123,7904.17974400043,655.0,0.16698438464830134,0.0,5900,7000,7200,7500,7700,7800,7800,7900,7900,7900,7900
PUT,PUT /api/student-responses (grade),3359,0,46,51.73013435733307,25.55088901135605,620.1759839896113,397.06132777612385,5.609005480336442,0.0,46,52,58,62,75,88,100,130,340,620,620
,Aggregated,27637,0,7,37.732120361066265,2.807684999424964,7904.17974400043,5768.538408655064,46.14947438525105,0.0,7,11,13,16,43,58,90,170,7100,7800,7900
