Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,16865,0,76,117.1803437236457,3.0909210036043078,11188.761803990928,883.0,28.151894102051426,0.0,76,97,110,120,190,380,680,980,3400,4600,11000
GET,GET /api/exam-sheets,10110,0,12,66.4343597580215,3.2767000084277242,10390.197646993329,2253.9973293768544,16.876113215045354,0.0,12,24,37,49,120,300,590,820,3000,10000,10000
GET,GET /api/exam-sheets (progress),7730,0,12,55.8010146208307,3.358239002409391,2557.3008520004805,2253.9542043984475,12.903299223768606,0.0,12,24,36,49,120,290,540,750,1400,2600,2600
GET,GET /api/exam-sheets (setup),500,0,3000.0,3923.8777290538987,331.5658740029903,13273.175114998594,2245.56,0.8346247880833509,0.0,3000,3900,4300,4800,6500,13000,13000,13000,13000,13000,13000
GET,GET /api/exams,13546,0,14,64.84522643741725,3.7655239866580814,6629.352047995781,818.0,22.611654758754142,0.0,14,26,38,49,110,280,580,820,3400,5400,6600
GET,GET /api/exams (setup),500,0,4400.0,6313.3939293796475,416.39693701290525,19489.544718002435,818.0,0.8346247880833509,0.0,4400,6600,11000,11000,13000,14000,14000,15000,19000,19000,19000
GET,GET /api/exams/{id},13429,0,10,61.843137651597004,2.5243810086976737,5430.882366999867,271.32042594385285,22.416352558342638,0.0,10,22,35,46,120,290,570,820,3200,4500,5400
GET,GET /api/final-results,3328,0,11,59.46498997256482,3.3133639954030514,3376.9730200001504,2958.0,5.555262589482783,0.0,11,23,36,47,120,280,580,870,2000,3400,3400
GET,GET /api/questions,10180,0,11,43.03511918641434,3.5622050054371357,4536.990783002693,6742.523870333988,16.992960685377025,0.0,11,19,26,32,74,160,330,540,2400,3700,4500
GET,GET /api/questions (setup),500,0,2500.0,2934.9492077603386,225.8623879897641,13247.900196001865,6743.1,0.8346247880833509,0.0,2500,3100,3400,3600,4900,10000,12000,13000,13000,13000,13000
GET,GET /api/questions (switch),3919,0,12,37.309951988081465,3.7851700035389513,2278.1004429998575,6742.552436846134,6.541789088997304,0.0,12,19,26,33,74,160,290,450,1700,2300,2300
GET,GET /api/student-responses,6714,0,30,85.28538940270725,8.7404040095862,5976.573768988601,19879.198093535895,11.207341654383235,0.0,30,44,57,69,140,310,640,1100,3700,6000,6000
GET,GET /api/student-responses (load sheet),16094,0,30,143.5380797913034,8.566759002860636,13911.710268002935,19878.97943332919,26.864902678826898,0.0,30,45,62,79,220,590,1800,2700,4900,12000,14000
GET,GET /api/students,6766,0,82,123.4926754019073,5.457802006276324,6857.396455001435,13022.0,11.294142632343904,0.0,82,100,120,130,210,390,670,1000,3000,6900,6900
POST,POST /api/authenticate,500,0,22000.0,19740.253865490235,3022.819592995802,30636.201532004634,655.0,0.8346247880833509,0.0,22000,25000,26000,27000,30000,30000,31000,31000,31000,31000,31000
PUT,PUT /api/student-responses (grade),15419,0,84,130.76365145165312,24.922593001974747,4328.29386999947,396.47597120435825,25.738159214914376,0.0,84,100,120,140,220,430,700,890,1900,3700,4300
,Aggregated,126100,0,32,220.1513153184743,2.5243810086976737,30636.201532004634,5769.915305313243,210.4923715546211,0.0,32,62,85,100,190,470,1600,3500,26000,31000,31000
