Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,18056,0,1500.0,1611.9105338578365,245.60743699839804,38711.70275899931,883.0,30.103701155927126,0.0,1500,1800,1900,2100,2400,2700,3100,3400,4500,8200,39000
GET,GET /api/exam-sheets,10684,0,1400.0,1511.144400831268,226.90715799399186,38862.35300899716,2253.998596031449,17.812801459344563,0.0,1400,1700,1800,1900,2200,2500,2900,3300,4500,39000,39000
GET,GET /api/exam-sheets (progress),8635,0,1400.0,1491.1834300546125,180.1463599986164,4993.582802999299,2253.990966994789,14.396624915896696,0.0,1400,1600,1800,1900,2200,2500,2900,3200,4000,5000,5000
GET,GET /api/exam-sheets (setup),1000,0,4900.0,7318.125933282934,866.6867489955621,39806.57975100621,2254.219,1.6672408703991541,0.0,4900,5800,6300,6400,14000,38000,39000,39000,40000,40000,40000
GET,GET /api/exams,14625,0,1400.0,1493.863095130195,208.78761299536563,38384.296615986386,818.0,24.383397729587628,0.0,1400,1600,1800,1900,2200,2500,2900,3300,4500,6700,38000
GET,GET /api/exams (setup),1000,0,18000.0,20296.78092751192,743.7888779968489,43075.051599997096,818.0,1.6672408703991541,0.0,18000,27000,31000,38000,40000,42000,43000,43000,43000,43000,43000
GET,GET /api/exams/{id},14734,0,1400.0,1473.6404225670212,197.43048500095028,38875.45541400323,271.3242839690512,24.565126984461138,0.0,1400,1600,1800,1900,2200,2500,2900,3100,4400,6100,39000
GET,GET /api/final-results,3773,0,1400.0,1479.674081991634,229.1237489989726,5438.331559009384,2958.0,6.290499804016009,0.0,1400,1600,1800,1900,2200,2500,2900,3200,4300,5400,5400
GET,GET /api/questions,11227,0,960.0,1055.0097280924904,190.7575840014033,38579.19283900992,6742.502004097266,18.718113251971303,0.0,960,1100,1200,1300,1600,1900,2200,2500,4200,38000,39000
GET,GET /api/questions (setup),1000,0,2500.0,4434.983621938793,625.1392230042256,39070.50141700893,6742.893,1.6672408703991541,0.0,2500,3000,3800,4200,4700,14000,38000,39000,39000,39000,39000
GET,GET /api/questions (switch),4274,0,950.0,1030.2050658633354,185.2485920098843,4280.539207989932,6742.396116050538,7.125787480085985,0.0,950,1100,1200,1300,1500,1800,2100,2400,3400,4300,4300
GET,GET /api/student-responses,7345,0,2100.0,2200.221814154276,455.3028450027341,5976.743908991921,19879.262899931928,12.245884193081787,0.0,2100,2400,2500,2700,3000,3400,3900,4200,4900,6000,6000
GET,GET /api/student-responses (load sheet),18340,0,2200.0,2298.651209989282,389.7104350035079,44582.619902008446,19879.36215921483,30.57719756312049,0.0,2200,2400,2600,2800,3300,3800,4300,4700,6500,44000,45000
GET,GET /api/students,7234,0,2200.0,2262.463258564118,592.8740329982247,8774.675334003405,13022.0,12.060820456467482,0.0,2200,2400,2600,2700,3100,3400,4000,4300,5500,8800,8800
POST,POST /api/authenticate,1000,0,31000.0,31920.68557305489,2949.7825400030706,55658.89692900237,655.0,1.6672408703991541,0.0,31000,41000,47000,48000,51000,54000,55000,55000,56000,56000,56000
PUT,PUT /api/student-responses (grade),17183,0,1800.0,1867.2727987332448,282.5378039997304,6076.258412009338,396.4994471279753,28.648199876068666,0.0,1800,2000,2200,2300,2600,3000,3400,3600,4500,5600,6100
,Aggregated,140110,0,1600.0,2100.1886747121157,180.1463599986164,55658.89692900237,5804.081978445507,233.59711835162548,0.0,1600,1900,2100,2300,2700,3300,4700,19000,51000,55000,56000
