Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,927,0,6,9.82231958246837,3.5413620062172413,192.89712799945846,883.0,3.0985026679485403,0.0,6,6,7,9,17,33,44,71,190,190,190
GET,GET /api/exam-sheets,572,0,6,7.374082132571004,4.060740997374523,195.62785499874735,2254.1678321678323,1.911913188852821,0.0,6,7,7,7,8,10,13,23,200,200,200
GET,GET /api/exam-sheets (progress),404,0,6,7.61991205695042,4.0293880010722205,192.74077999580186,2254.081683168317,1.3503722522666777,0.0,6,7,7,7,8,10,13,29,190,190,190
GET,GET /api/exam-sheets (setup),50,0,73,85.12119538005209,9.127669996814802,222.9908389999764,2254.3,0.16712527874587596,0.0,74,87,110,130,170,180,220,220,220,220,220
GET,GET /api/exams,744,0,7,7.526963775695373,4.527185999904759,176.56883000017842,818.0,2.486824147738634,0.0,7,7,8,8,9,10,13,17,180,180,180
GET,GET /api/exams (setup),50,0,98,113.84594383998774,36.705908001749776,231.1341500026174,818.0,0.16712527874587596,0.0,100,130,150,170,190,230,230,230,230,230,230
GET,GET /api/exams/{id},708,0,5,6.1113446115554435,3.2950219974736683,168.38585900404723,271.30790960451975,2.3664939470416035,0.0,5,5,5,6,6,8,11,35,170,170,170
GET,GET /api/final-results,188,0,6,7.217316276202179,4.111237001779955,160.78786700381897,2958.0,0.6283910480844936,0.0,6,6,7,7,8,9,17,29,160,160,160
GET,GET /api/questions,555,0,7,7.785234564148636,4.2132609960390255,122.21733500336995,6740.882882882883,1.855090594079223,0.0,7,7,7,8,9,10,14,30,120,120,120
GET,GET /api/questions (setup),50,0,87,92.05275715939933,17.55496999976458,273.6108000026434,6743.1,0.16712527874587596,0.0,87,110,120,130,140,160,270,270,270,270,270
GET,GET /api/questions (switch),217,0,7,7.276251668188011,4.404069004522171,40.0680070015369,6743.004608294931,0.7253237097571017,0.0,7,7,8,8,9,12,15,17,40,40,40
GET,GET /api/student-responses,352,0,14,15.891863625463223,10.273147003317717,207.56552699458553,19879.883522727272,1.1765619623709667,0.0,14,16,17,18,20,23,27,30,210,210,210
GET,GET /api/student-responses (load sheet),932,0,15,22.855813625649173,9.853798001131508,323.8927850034088,19880.280042918454,3.115215195823128,0.0,15,16,17,18,23,92,150,180,320,320,320
GET,GET /api/students,387,0,10,14.560772051885984,6.423117003578227,254.5579360012198,13022.0,1.2935496574930798,0.0,10,11,12,14,21,35,45,140,250,250,250
POST,POST /api/authenticate,50,0,3700.0,3498.2365307003784,837.4255529997754,3944.896125998639,655.0,0.16712527874587596,0.0,3700,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
PUT,PUT /api/student-responses (grade),850,0,48,54.96760641525992,25.656379002612084,541.4204340049764,396.1870588235294,2.841129738679891,0.0,48,54,62,66,81,98,120,150,540,540,540
,Aggregated,7036,0,8,42.96490475827465,3.2950219974736683,3944.896125998639,5827.986213757817,23.517869225119664,0.0,8,12,15,19,48,74,130,190,3900,3900,3900
