Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,1843,0,5,10.548855136301336,3.1625909978174604,305.47625300096115,883.0,6.150549792639583,0.0,5,6,7,9,21,40,64,97,240,310,310
GET,GET /api/exam-sheets,1087,0,5,7.319062410395103,3.8247069969656877,250.74827099888353,2254.085556577737,3.627589595550313,0.0,5,6,6,6,8,10,18,75,210,250,250
GET,GET /api/exam-sheets (progress),878,0,5,6.236792957872098,3.848177002510056,105.2293329994427,2254.099088838269,2.93010456751902,0.0,5,6,6,6,7,10,15,26,110,110,110
GET,GET /api/exam-sheets (setup),100,0,95,114.84985599978245,8.681484003318474,615.5703609983902,2253.85,0.33372489379487696,0.0,96,130,150,170,200,240,350,620,620,620,620
GET,GET /api/exams,1451,0,6,7.105974937982459,4.108591005206108,200.11133499792777,818.0,4.842348208963665,0.0,6,7,7,7,8,11,16,22,150,200,200
GET,GET /api/exams (setup),100,0,110.0,165.9059553599218,11.029863002477214,1581.2203679961385,818.0,0.33372489379487696,0.0,110,140,160,180,240,700,1400,1600,1600,1600,1600
GET,GET /api/exams/{id},1432,0,4,5.062133022997003,2.9335840008570813,184.63198200333863,271.3463687150838,4.778940479142639,0.0,4,4,5,5,6,8,13,27,99,180,180
GET,GET /api/final-results,352,0,5,6.261074579490676,3.7656939966836944,96.5685740011395,2958.0,1.174711626157967,0.0,5,5,6,6,7,10,17,35,97,97,97
GET,GET /api/questions,1123,0,6,7.338621804908402,4.123510996578261,198.22065599873895,6742.1967943009795,3.7477305573164688,0.0,6,6,7,7,8,11,17,49,190,200,200
GET,GET /api/questions (setup),100,0,92,102.11119596991921,4.661849998228718,238.31156099913642,6741.95,0.33372489379487696,0.0,98,130,140,160,190,230,240,240,240,240,240
GET,GET /api/questions (switch),407,0,5,6.814693088558301,4.169701998762321,157.39037500316044,6742.371007371007,1.3582603177451493,0.0,5,6,6,7,8,10,15,26,160,160,160
GET,GET /api/student-responses,719,0,13,16.959529909633876,9.697743997094221,309.33759700565133,19878.105702364395,2.3994819863851657,0.0,13,14,15,16,19,24,53,160,310,310,310
GET,GET /api/student-responses (load sheet),1849,0,13,25.565107963094512,9.555374999763444,531.1917159997392,19877.82801514332,6.170573286267276,0.0,13,14,16,17,24,120,200,280,530,530,530
GET,GET /api/students,757,0,9,13.821318216553903,5.821856997499708,181.95725300029153,13022.0,2.5262974460272187,0.0,9,10,12,14,26,41,57,110,180,180,180
POST,POST /api/authenticate,100,0,6400.0,6167.701535639428,2417.8457889938727,8064.388150000013,655.0,0.33372489379487696,0.0,6400,7200,7600,7700,7900,7900,8000,8100,8100,8100,8100
PUT,PUT /api/student-responses (grade),1618,0,47,53.66618686711138,24.14168499672087,330.8594740010449,397.44190358467245,5.399668781601109,0.0,47,55,61,66,81,93,120,150,300,330,330
,Aggregated,13916,0,7,62.91082415850829,2.9335840008570813,8064.388150000013,5862.535929864904,46.44115622049508,0.0,7,11,14,19,48,76,150,260,7900,8000,8100
