Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782431811,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782431812,5,,Aggregated,0.000000,0.000000,8,16,50,51,260,260,270,270,270,270,270,31,0,8,52.97039102879353,3.6329169815871865,265.1597500080243,6324.774193548387
1782431813,10,,Aggregated,0.000000,0.000000,8,11,16,50,140,260,260,270,270,270,270,64,0,8,39.46310676383291,3.4060420002788305,265.1597500080243,6152.546875
1782431814,15,,Aggregated,0.000000,0.000000,8,11,14,16,130,260,260,270,270,270,270,97,0,8,33.88655840085589,3.0801249959040433,265.1597500080243,6002.907216494846
1782431815,20,,Aggregated,31.500000,0.000000,8,11,16,18,110,140,260,260,270,270,270,134,0,8,31.038356327873988,3.0801249959040433,265.1597500080243,5888.559701492537
1782431816,25,,Aggregated,32.333333,0.000000,9,11,16,18,110,140,260,260,270,270,270,172,0,8,29.096116249241085,3.0801249959040433,265.1597500080243,5769.9941860465115
1782431817,30,,Aggregated,32.750000,0.000000,8,10,15,17,99,120,260,260,270,270,270,215,0,8,26.858091064279378,3.0801249959040433,265.1597500080243,5905.995348837209
1782431818,35,,Aggregated,33.600000,0.000000,8,10,14,17,99,110,140,260,270,270,270,257,0,8,25.92162920149851,3.0801249959040433,265.1597500080243,5748.140077821012
1782431819,40,,Aggregated,35.000000,0.000000,8,10,14,17,100,110,140,260,270,270,270,295,0,8,25.13800424008662,2.940042002592236,265.1597500080243,5554.48813559322
1782431820,45,,Aggregated,35.714286,0.000000,8,10,14,17,99,110,140,260,270,270,270,346,0,8,24.028805172763295,2.646000008098781,265.1597500080243,5832.763005780347
1782431821,50,,Aggregated,36.125000,0.000000,8,11,15,18,99,110,140,260,270,270,270,387,0,8,23.900841428502403,2.646000008098781,265.1597500080243,5624.051679586563
