Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,7808,0,94,154.49604759038132,3.2106340004247613,7440.810893000162,883.0,26.08821926807272,0.0,94,120,150,170,270,440,830,1400,4300,7400,7400
GET,GET /api/exam-sheets,4710,0,22,91.96489589279592,3.446510003414005,7272.109748999355,2254.0974522292995,15.737130219342022,0.0,22,46,68,90,190,350,790,1100,3700,7300,7300
GET,GET /api/exam-sheets (progress),3540,0,22,73.4225376212275,3.4234349950565957,2118.991356997867,2254.027966101695,11.82790678905961,0.0,22,45,70,91,180,300,620,810,1600,2100,2100
GET,GET /api/exam-sheets (setup),500,0,2900.0,4300.824309884123,239.48708199895918,16131.207894999534,2253.94,1.6706083035394927,0.0,2900,4300,4800,4900,14000,15000,15000,16000,16000,16000,16000
GET,GET /api/exams,6273,0,25,92.48079558122825,3.9744870009599254,8104.270930998609,818.0,20.959451776206475,0.0,25,47,69,89,180,340,690,1100,3500,8100,8100
GET,GET /api/exams (setup),500,0,4300.0,5857.6555793781745,252.78480700217187,15695.511047000764,818.0,1.6706083035394927,0.0,4400,6100,8100,9400,14000,15000,15000,16000,16000,16000,16000
GET,GET /api/exams/{id},6144,0,20,90.93751547266623,2.658876997884363,6103.599829002633,271.3346354166667,20.528434833893286,0.0,20,43,66,84,190,360,710,1200,4500,6100,6100
GET,GET /api/final-results,1382,0,24,114.99937819676254,3.3922709990292788,4423.300725000445,2958.0,4.617561350983158,0.0,24,49,74,100,230,520,1100,1800,3200,4400,4400
GET,GET /api/questions,4620,0,18,70.98034556188257,3.763561006053351,7994.555874000071,6742.119264069264,15.436420724704913,0.0,18,30,44,57,110,230,520,1000,4100,8000,8000
GET,GET /api/questions (setup),500,0,2600.0,3098.6759650142344,14.249478001147509,15557.359249003639,6742.18,1.6706083035394927,0.0,2600,3000,3200,3500,6000,8300,14000,15000,16000,16000,16000
GET,GET /api/questions (switch),1825,0,17,45.879209855872794,3.805713997280691,1744.3950710003264,6741.984657534246,6.097720307919149,0.0,17,30,41,51,97,170,320,490,1300,1700,1700
GET,GET /api/student-responses,3160,0,42,115.00481278519744,8.697611003299244,8063.847204997728,19878.970569620255,10.558244478369595,0.0,42,66,90,110,200,370,830,1500,4700,8100,8100
GET,GET /api/student-responses (load sheet),7777,0,46,220.65580073588214,8.75133400404593,9935.125863004941,19878.790664780765,25.98464155325327,0.0,46,77,110,150,470,1100,2400,3300,6200,9900,9900
GET,GET /api/students,3188,0,99,157.8913176748222,5.757390004873741,6149.893444999179,13022.0,10.651798543367805,0.0,99,130,150,170,270,420,870,1600,4700,6100,6100
POST,POST /api/authenticate,500,0,21000.0,20077.70931913376,2894.206666001992,33240.48967300041,655.0,1.6706083035394927,0.0,21000,23000,28000,29000,31000,32000,32000,33000,33000,33000,33000
PUT,PUT /api/student-responses (grade),7172,0,100.0,164.077821348679,25.942164000298362,3249.126583999896,396.4505019520357,23.963205505970485,0.0,100,140,170,200,310,470,810,1100,2300,3200,3200
,Aggregated,59599,0,53,403.29245819904787,2.658876997884363,33240.48967300041,5819.502441316129,199.13316856530045,0.0,53,91,120,150,330,940,3500,10000,31000,33000,33000
