Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,3580,0,5,20.950647364214845,3.1752040013088845,1882.3174970020773,883.0,11.94959990763234,0.0,5,7,12,18,40,55,94,280,1200,1900,1900
GET,GET /api/exam-sheets,2060,0,5,14.980633370878511,3.393388004042208,2014.8286659969017,2253.8893203883495,6.876026762492352,0.0,5,5,6,6,8,11,31,400,1200,2000,2000
GET,GET /api/exam-sheets (progress),1626,0,5,8.549872346300333,3.448194001975935,1100.6844799994724,2254.0996309963098,5.4273881144721186,0.0,5,5,5,6,7,10,18,71,830,1100,1100
GET,GET /api/exam-sheets (setup),200,0,840.0,946.1234675950618,22.33179000177188,4145.462545006012,2254.615,0.6675754138342089,0.0,860,1000,1100,1200,1700,1800,3800,4100,4100,4100,4100
GET,GET /api/exams,2848,0,5,14.084170073113894,3.8348540037986822,1185.225701003219,818.0,9.506273892999136,0.0,5,6,6,7,9,12,39,340,1000,1200,1200
GET,GET /api/exams (setup),200,0,790.0,1400.20611676493,16.863138996995986,6057.16249300167,818.0,0.6675754138342089,0.0,810,970,1900,3000,3800,4700,6100,6100,6100,6100,6100
GET,GET /api/exams/{id},2896,0,4,13.668319103524391,2.7488280029501766,1740.489499999967,271.3466850828729,9.666491992319346,0.0,4,4,4,5,6,9,46,410,1300,1700,1700
GET,GET /api/final-results,759,0,4,12.011846229305942,3.421520996198524,1885.2179840032477,2958.0,2.533448695500823,0.0,4,5,5,6,7,9,15,67,1900,1900,1900
GET,GET /api/questions,2062,0,5,11.701106944705163,3.8569180032936856,1396.5092940052273,6742.247817652765,6.882702516630694,0.0,5,5,6,7,8,12,23,120,850,1400,1400
GET,GET /api/questions (setup),200,0,690.0,645.2692185399064,13.435187000141013,1884.7771250002552,6743.905,0.6675754138342089,0.0,700,840,880,930,1100,1300,1700,1700,1900,1900,1900
GET,GET /api/questions (switch),793,0,5,10.768794090827134,3.6886189991491847,1092.9876110021723,6741.443883984867,2.6469365158526386,0.0,5,5,6,6,8,12,30,130,1100,1100,1100
GET,GET /api/student-responses,1420,0,12,19.96882213435884,8.91040799615439,1222.3467950025224,19878.846478873238,4.739785438222883,0.0,12,13,14,15,19,25,40,140,1100,1200,1200
GET,GET /api/student-responses (load sheet),3514,0,12,60.389653807605846,8.902586007025093,2159.595987999637,19878.548377916904,11.72930002106705,0.0,12,14,15,17,29,250,950,1200,2200,2200,2200
GET,GET /api/students,1391,0,8,21.693264674929694,5.533247000130359,1335.1590189995477,13022.0,4.642987003216923,0.0,8,11,18,25,45,63,91,180,1000,1300,1300
POST,POST /api/authenticate,200,0,12000.0,10193.672213889806,2887.3201289970893,15263.242397995782,655.0,0.6675754138342089,0.0,12000,12000,12000,13000,14000,14000,15000,15000,15000,15000,15000
PUT,PUT /api/student-responses (grade),3280,0,53,63.48043413050041,23.844362003728747,1433.981327994843,396.93384146341464,10.948236786881028,0.0,53,64,70,76,91,110,140,220,1100,1400,1400
,Aggregated,27029,0,7,124.20938030029252,2.7488280029501766,15263.242397995782,5759.348625550335,90.21947930262417,0.0,7,11,15,29,61,120,880,1900,14000,15000,15000
