Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,7301,0,1800.0,1854.2075175600505,310.20615200395696,6164.816944001359,883.0,24.280470482215176,0.0,1800,2000,2200,2300,2700,3100,3600,4000,5000,6200,6200
GET,GET /api/exam-sheets,4408,0,1600.0,1698.2867934205783,298.1959990065661,5784.609697002452,2253.996597096189,14.659404723408368,0.0,1600,1900,2000,2200,2500,2800,3200,3500,4900,5800,5800
GET,GET /api/exam-sheets (progress),3342,0,1600.0,1654.7177603142668,265.9743330004858,4982.165250999969,2254.0026929982046,11.114276448645818,0.0,1600,1800,2000,2100,2400,2700,3100,3400,4500,5000,5000
GET,GET /api/exam-sheets (setup),1000,0,3100.0,7822.721674174963,654.6943169960286,43557.103357001324,2253.904,3.3256362802650563,0.0,3100,3600,4200,4800,29000,36000,42000,43000,44000,44000,44000
GET,GET /api/exams,5940,0,1600.0,1684.4605320920937,298.6309180050739,5954.944090000936,818.0,19.754279504774434,0.0,1600,1800,2000,2100,2500,2800,3300,3600,4500,6000,6000
GET,GET /api/exams (setup),1000,0,26000.0,22390.31593463509,810.1216600043699,46682.7547790017,818.0,3.3256362802650563,0.0,26000,29000,32000,37000,42000,43000,44000,45000,47000,47000,47000
GET,GET /api/exams/{id},5924,0,1600.0,1663.7083960118082,252.01760700292652,6072.907139998279,271.33997299122217,19.70106932429019,0.0,1600,1800,2000,2100,2500,2800,3200,3600,4500,6100,6100
GET,GET /api/final-results,1538,0,1600.0,1684.9341395071485,269.10060299996985,5291.910066996934,2958.0,5.114828599047656,0.0,1600,1900,2000,2200,2500,2900,3300,3700,4900,5300,5300
GET,GET /api/questions,4416,0,1100.0,1218.519526853725,276.4945750022889,3640.8607220000704,6742.34375,14.686009813650488,0.0,1100,1300,1400,1600,1800,2100,2500,2700,3400,3600,3600
GET,GET /api/questions (setup),1000,0,2500.0,2725.416495736034,651.0739799996372,19508.106704000966,6742.088,3.3256362802650563,0.0,2500,2800,3000,3100,3600,4300,16000,17000,20000,20000,20000
GET,GET /api/questions (switch),1704,0,1100.0,1178.5840234078426,298.5072610026691,3869.9022240034537,6742.049882629108,5.666884221571656,0.0,1100,1300,1400,1500,1700,1900,2200,2500,3700,3900,3900
GET,GET /api/student-responses,2971,0,2500.0,2569.2321767619396,477.08816900558304,6833.445523996488,19878.85526758667,9.880465388667481,0.0,2500,2800,2900,3100,3500,4000,4600,4900,6200,6800,6800
GET,GET /api/student-responses (load sheet),7989,0,2500.0,2718.945916156592,642.6577520032879,7433.969035999326,19879.396169733383,26.568508243037535,0.0,2500,2900,3200,3400,4000,4500,5100,5500,6400,7400,7400
GET,GET /api/students,2851,0,2500.0,2636.398820939294,820.157909001864,6418.03707699728,13022.0,9.481389035035676,0.0,2500,2800,3000,3200,3600,4100,4700,5000,6200,6400,6400
POST,POST /api/authenticate,1000,0,32000.0,32547.19102990896,8358.310638999683,55599.60099199816,655.0,3.3256362802650563,0.0,32000,41000,43000,50000,52000,53000,55000,55000,56000,56000,56000
PUT,PUT /api/student-responses (grade),6761,0,2000.0,2078.702847452429,367.32859699986875,7175.652549005463,396.3185919242716,22.484626890872043,0.0,2000,2300,2400,2500,2900,3300,3800,4200,5400,7200,7200
,Aggregated,59145,0,1900.0,2921.7496336736253,252.01760700292652,55599.60099199816,5822.038397159523,196.69475779627675,0.0,1900,2300,2500,2700,3300,4300,28000,40000,53000,55000,56000
