Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,3619,0,5,6.954572675024678,3.498948000924429,411.95946900188574,883.0,6.042575503006463,0.0,5,5,5,6,6,8,36,74,220,410,410
GET,GET /api/exam-sheets,2298,0,5,7.880492741955716,3.85218200244708,452.0750349984155,2253.925587467363,3.8369269151447507,0.0,5,6,6,6,7,8,47,93,330,450,450
GET,GET /api/exam-sheets (progress),1677,0,5,7.485552526502625,3.8805600015621167,388.03394500064314,2254.1824686940968,2.800055020321039,0.0,5,6,6,6,7,8,20,80,340,390,390
GET,GET /api/exam-sheets (setup),100,0,31,40.83055173014145,4.373741998279002,225.63127200191957,2253.94,0.16696809900542867,0.0,31,39,45,60,93,130,170,230,230,230,230
GET,GET /api/exams,3051,0,6,8.140681291374934,4.320100000768434,543.045105998317,818.0,5.094196700655629,0.0,6,6,6,7,8,9,19,78,370,540,540
GET,GET /api/exams (setup),100,0,42,79.63240889996086,5.392578001192305,375.8913849997043,818.0,0.16696809900542867,0.0,49,74,130,140,220,260,320,380,380,380,380
GET,GET /api/exams/{id},2883,0,4,5.835019462717724,3.0536790000041947,363.53108500043163,271.33749566423865,4.813690294326508,0.0,4,4,5,5,5,6,14,58,280,360,360
GET,GET /api/final-results,691,0,5,7.585244314107311,3.904381999745965,412.167861002672,2958.0,1.1537495641275122,0.0,5,5,6,6,7,9,27,75,410,410,410
GET,GET /api/questions,2256,0,6,7.608226696892745,4.177185001026373,336.65211200059275,6742.363918439716,3.766800313562471,0.0,6,6,6,6,7,9,23,68,270,340,340
GET,GET /api/questions (setup),100,0,35,41.93536569015123,4.357703001005575,150.16832599940244,6742.18,0.16696809900542867,0.0,35,44,54,58,83,140,150,150,150,150,150
GET,GET /api/questions (switch),825,0,6,7.223026910263191,4.204116001346847,305.6288890002179,6742.249696969697,1.3774868167947865,0.0,6,6,6,6,7,9,18,43,310,310,310
GET,GET /api/student-responses,1499,0,12,16.065950014043793,9.799240997381276,935.3421689993411,19879.160106737825,2.502851804091376,0.0,12,13,14,14,15,17,37,110,740,940,940
GET,GET /api/student-responses (load sheet),3572,0,12,16.964375615904043,9.653149001678685,417.6584350025223,19878.983762597985,5.964100496473912,0.0,12,13,14,14,16,34,96,130,280,420,420
GET,GET /api/students,1481,0,8,10.53574991756391,6.05403900044621,417.82784200040624,13022.0,2.4727975462703986,0.0,8,8,9,9,10,12,28,85,410,420,420
POST,POST /api/authenticate,100,0,2600.0,2736.662923229997,399.9900210001215,3805.1711930020247,655.0,0.16696809900542867,0.0,2700,3300,3600,3600,3700,3700,3800,3800,3800,3800,3800
PUT,PUT /api/student-responses (grade),3345,0,140.0,172.92190010581407,28.984223001316423,1620.7804340010625,397.0218236173393,5.585082911731589,0.0,140,170,200,220,300,410,620,790,1500,1600,1600
,Aggregated,27597,0,6,39.65895995245961,3.0536790000041947,3805.1711930020247,5823.733594231257,46.07818628252815,0.0,6,10,12,14,100,170,280,410,3500,3800,3800
