Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,7277,0,5,36.016267940785184,3.546233998349635,4039.6041910025815,883.0,12.143393963829686,0.0,5,6,6,7,27,160,450,740,2000,4000,4000
GET,GET /api/exam-sheets,4245,0,5,38.24941780022839,3.88996600304381,2122.6554259992554,2253.980918727915,7.083785540257939,0.0,5,6,7,7,23,180,510,820,2000,2100,2100
GET,GET /api/exam-sheets (progress),3304,0,5,33.38684789490552,3.801163999014534,3025.8873120001226,2254.0254237288136,5.513504693760242,0.0,5,6,7,7,16,130,380,610,2000,3000,3000
GET,GET /api/exam-sheets (setup),200,0,180.0,419.0683213902048,4.817511999135604,2820.656133000739,2254.3,0.3337472574915401,0.0,180,290,470,570,1100,2300,2800,2800,2800,2800,2800
GET,GET /api/exams,5830,0,6,34.09625018629979,4.435501999978442,3553.686187002313,818.0,9.728732555878393,0.0,6,7,7,8,26,150,390,610,2500,3600,3600
GET,GET /api/exams (setup),200,0,250.0,532.4222646449925,7.905655998911243,2818.4361820021877,818.0,0.3337472574915401,0.0,250,580,850,920,1700,1900,2300,2600,2800,2800,2800
GET,GET /api/exams/{id},5850,0,4,30.58429732287348,2.911894000135362,4263.893654002459,271.3360683760684,9.762107281627548,0.0,4,5,5,6,16,130,360,610,2000,4300,4300
GET,GET /api/final-results,1428,0,5,42.88327130601248,3.90427000093041,3281.219273998431,2958.0,2.3829554184895962,0.0,5,6,7,7,27,200,550,790,2100,3300,3300
GET,GET /api/questions,4396,0,6,22.97404730797279,4.228633999446174,1785.0336509982299,6742.251364877161,7.335764719664051,0.0,6,7,7,8,14,95,250,380,1300,1800,1800
GET,GET /api/questions (setup),200,0,87,268.6526268749185,8.086420999461552,2773.0926160002127,6743.1,0.3337472574915401,0.0,90,200,280,480,820,990,2100,2300,2800,2800,2800
GET,GET /api/questions (switch),1655,0,6,26.106025771566053,4.276824001863133,2357.718308998301,6742.17583081571,2.761758555742494,0.0,6,7,7,8,19,120,290,490,1800,2400,2400
GET,GET /api/student-responses,2800,0,13,46.70369163858076,9.897935997287277,4339.9104300006,19879.31035714286,4.672461604881561,0.0,13,14,15,16,42,180,490,760,2500,4300,4300
GET,GET /api/student-responses (load sheet),6773,0,13,49.36738603602758,9.952968997822609,3232.8865290000977,19879.451498597373,11.302350874951005,0.0,13,14,16,17,73,230,480,720,2200,3200,3200
GET,GET /api/students,2907,0,8,40.543783640458926,6.252660998143256,2796.282086001156,13022.0,4.851016387639535,0.0,8,9,10,11,37,190,470,750,2200,2800,2800
POST,POST /api/authenticate,200,0,5200.0,4711.355371525096,822.6692729986098,6822.507765999035,655.0,0.3337472574915401,0.0,5200,5600,5900,6100,6400,6500,6800,6800,6800,6800,6800
PUT,PUT /api/student-responses (grade),6549,0,210.0,292.71246876316593,34.44019000016851,4606.806095998763,396.3328752481295,10.92855394656048,0.0,210,270,310,350,510,790,1200,1600,3400,4600,4600
,Aggregated,53814,0,7,89.27370899486145,2.911894000135362,6822.507765999035,5717.262608243208,89.8013745732487,0.0,7,12,16,65,220,370,730,1200,5800,6700,6800
