Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,349,0,9,9.850538956907206,5.110024998430163,66.07785999949556,883.0,0.5826052802942105,0.0,9,10,11,11,13,14,16,22,66,66,66
GET,GET /api/exam-sheets,234,0,11,11.439154940124618,4.857921998336678,73.05803200142691,2254.1923076923076,0.3906293283348002,0.0,11,12,12,13,15,16,21,36,73,73,73
GET,GET /api/exam-sheets (progress),188,0,11,11.021916659743471,5.844890998560004,24.67866200095159,2253.8882978723404,0.31383894755103603,0.0,11,12,12,13,14,16,19,25,25,25,25
GET,GET /api/exam-sheets (setup),10,0,980.0,983.5473813003773,958.7424240016844,1011.1186190006265,2251.6,0.016693561039948724,0.0,990,990,990,990,1000,1000,1000,1000,1000,1000,1000
GET,GET /api/exams,300,0,11,11.165567773326378,6.242421997740166,59.73575600000913,818.0,0.5008068311984618,0.0,11,12,12,13,14,16,19,24,60,60,60
GET,GET /api/exams (setup),10,0,110.0,110.89505060008378,43.14862299725064,170.81367500213673,818.0,0.016693561039948724,0.0,130,130,140,150,170,170,170,170,170,170,170
GET,GET /api/exams/{id},285,0,8,8.441758042139107,4.687153999839211,35.27862299961271,271.2701754385965,0.4757664896385387,0.0,8,9,10,10,11,12,14,17,35,35,35
GET,GET /api/final-results,77,0,10,11.184268688020303,5.647848996886751,66.03758299752371,2958.0,0.12854042000760518,0.0,10,10,11,12,14,16,47,66,66,66,66
GET,GET /api/questions,219,0,10,10.381157054653823,5.541046997677768,23.650020000786753,6741.808219178082,0.3655889867748771,0.0,10,11,12,12,13,15,18,18,24,24,24
GET,GET /api/questions (setup),10,0,74,71.72704730000987,52.34693300008075,83.98949999900651,6736.2,0.016693561039948724,0.0,75,75,78,82,84,84,84,84,84,84,84
GET,GET /api/questions (switch),85,0,10,10.178947917858537,6.555995998496655,17.408051000529667,6742.423529411764,0.14189526883956416,0.0,10,11,12,12,13,14,16,17,17,17,17
GET,GET /api/student-responses,163,0,19,20.298515245368584,11.905123999895295,127.42785699811066,19126.625766871166,0.2721050449511642,0.0,19,20,21,22,27,30,32,57,130,130,130
GET,GET /api/student-responses (load sheet),366,0,19,21.468877879848808,11.240817999350838,132.27177600128925,19033.25956284153,0.6109843340621234,0.0,19,21,22,23,26,32,62,120,130,130,130
GET,GET /api/students,166,0,14,15.346797457823413,8.36952499957988,68.6847110009694,13022.0,0.27711311326314886,0.0,14,15,16,17,19,22,62,66,69,69,69
POST,POST /api/authenticate,10,0,390.0,402.27491990008275,338.30930099793477,470.8245239999087,655.0,0.016693561039948724,0.0,400,420,430,470,470,470,470,470,470,470,470
PUT,PUT /api/student-responses (grade),327,0,62,77.46129779816913,35.16460099854157,413.1773779990908,396.9816513761468,0.5458794460063233,0.0,62,78,87,99,130,170,220,270,410,410,410
,Aggregated,2799,0,12,25.96294703571958,4.687153999839211,1011.1186190006265,5837.550911039657,4.6725277350816485,0.0,12,15,19,21,53,80,130,200,990,1000,1000
