timestamp,cpu_pct,ram_used_bytes,ram_total_bytes,swap_used_bytes,swap_total_bytes,disk_read_bps,disk_write_bps,net_rx_bps,net_tx_bps,mysql_cpu_pct,mysql_mem_bytes,back_cpu_pct,back_mem_bytes,jvm_heap_bytes,jvm_nonheap_bytes,mysql_threads_connected,mysql_queries_per_sec,mysql_slow_queries
1783342477.0,48.56666666666671,1751580672.0,8323395584.0,0.0,4294963200.0,0.0,795898.311111111,38.26666666666666,758.8444444444443,,,,,112837448.0,174255984.0,9.0,990.9333333333332,0.0
1783342492.0,55.733333333333675,1756991488.0,8323395584.0,0.0,4294963200.0,0.0,1070603.3777777776,38.26666666666666,759.1777777777777,,,,,120203768.0,175555448.0,9.0,855.5777777777777,0.0
1783342507.0,72.34444444444459,1767374848.0,8323395584.0,0.0,4294963200.0,0.0,807731.2,37.33333333333333,758.8888888888888,,,,,120145064.0,175698240.0,9.0,559.6666666666666,0.0
1783342522.0,89.64444444444426,1808146432.0,8323395584.0,0.0,4294963200.0,0.0,528475.0222222222,38.26666666666666,759.8444444444443,,,,,230821368.0,174468656.0,9.0,378.51111111111106,0.0
1783342537.0,99.35555555555513,1931194368.0,8323395584.0,0.0,4294963200.0,0.0,340241.06666666665,38.26666666666666,759.5555555555554,,,,,238420984.0,173336864.0,9.0,953.311111111111,0.0
1783342552.0,96.17777777777772,1937469440.0,8323395584.0,0.0,4294963200.0,0.0,758306.1333333332,38.26666666666666,759.1999999999999,,,,,282928232.0,173364512.0,9.0,1712.7777777777776,0.0
1783342567.0,92.98888888888895,1920696320.0,8323395584.0,0.0,4294963200.0,0.0,1234352.3555555553,37.33333333333333,758.8,,,,,141687800.0,173427960.0,9.0,2371.0444444444443,0.0
1783342582.0,90.9333333333335,1915002880.0,8323395584.0,0.0,4294963200.0,0.0,1393459.1999999997,38.26666666666666,760.0666666666666,,,,,185596744.0,173430264.0,9.0,2386.0888888888885,0.0
1783342597.0,92.32222222222238,1917607936.0,8323395584.0,0.0,4294963200.0,0.0,1420674.8444444442,38.26666666666666,760.4222222222221,,,,,261209248.0,173464184.0,9.0,2407.4666666666662,0.0
1783342612.0,92.07777777777817,1921175552.0,8323395584.0,0.0,4294963200.0,0.0,1353682.4888888886,38.26666666666666,760.0666666666666,,,,,181239288.0,173473272.0,9.0,2404.844444444444,0.0
