Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,3673,0,5,8.873542211875343,3.315133973956108,389.4571790006012,883.0,6.123760211109173,0.0,5,5,6,8,14,32,47,64,270,390,390
GET,GET /api/exam-sheets,2196,0,5,6.435668102599373,3.637159999925643,263.5062140179798,2253.80737704918,3.6612516808047215,0.0,5,6,6,6,7,8,13,26,200,260,260
GET,GET /api/exam-sheets (progress),1762,0,5,6.309673897974235,3.7026249920018017,175.35763699561357,2253.88933030647,2.9376709752176318,0.0,5,6,6,6,7,9,13,23,150,180,180
GET,GET /api/exam-sheets (setup),100,0,78,138.08583562931744,4.377136006951332,1010.4729479935486,2254.3,0.16672366488181792,0.0,79,110,160,160,220,580,1000,1000,1000,1000,1000
GET,GET /api/exams,3109,0,6,7.736768657145764,4.156501003308222,265.79605499864556,818.0,5.18343874117572,0.0,6,6,7,7,8,10,17,57,240,270,270
GET,GET /api/exams (setup),100,0,100.0,117.7210616474622,5.607044993666932,669.887274998473,818.0,0.16672366488181792,0.0,110,120,130,150,200,330,660,670,670,670,670
GET,GET /api/exams/{id},2851,0,4,5.824516424220379,2.84145402838476,579.9506409966853,271.30831287267625,4.753291685780629,0.0,4,4,5,5,5,7,10,43,320,580,580
GET,GET /api/final-results,762,0,5,6.070174292526501,3.6699799820780754,125.7175630016718,2958.0,1.2704343263994526,0.0,5,5,6,6,7,8,14,28,130,130,130
GET,GET /api/questions,2229,0,5,6.758918006195799,4.042741988087073,322.9328360175714,6742.40556303275,3.7162704902157215,0.0,5,6,6,7,8,9,15,27,150,320,320
GET,GET /api/questions (setup),100,0,80,127.59912570996676,4.226343997288495,664.7241800092161,6743.1,0.16672366488181792,0.0,82,110,160,220,330,380,580,660,660,660,660
GET,GET /api/questions (switch),803,0,5,6.641396603913535,4.010923992609605,185.01430601463653,6742.266500622665,1.338791029000998,0.0,5,6,6,7,8,10,16,26,190,190,190
GET,GET /api/student-responses,1416,0,12,14.364245971088465,8.98039000458084,387.4271590029821,19878.65254237288,2.360807094726542,0.0,12,13,14,15,17,21,28,43,270,390,390
GET,GET /api/student-responses (load sheet),3579,0,12,20.237756712568977,9.038582007633522,578.9990090124775,19878.38949427214,5.9670399661202635,0.0,12,14,15,15,19,32,160,260,410,580,580
GET,GET /api/students,1469,0,8,12.443173196010793,5.709619988920167,295.3066210029647,13022.0,2.4491706371139053,0.0,8,9,11,12,18,38,50,83,260,300,300
POST,POST /api/authenticate,100,0,5900.0,6151.257672451029,457.091677992139,7992.542077990947,655.0,0.16672366488181792,0.0,6000,7400,7500,7600,7700,7900,7900,8000,8000,8000,8000
PUT,PUT /api/student-responses (grade),3354,0,44,50.09040601073619,25.15263602253981,402.49178401427343,397.10137149672033,5.591911720136173,0.0,44,50,56,59,72,85,110,140,300,400,400
,Aggregated,27603,0,6,38.25836546766677,2.84145402838476,7992.542077990947,5759.470238742166,46.0207332173282,0.0,6,10,13,15,42,57,98,170,7400,7900,8000
