Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,7473,0,4,15.573974070251392,3.0840859981253743,1839.53870399273,883.0,12.471261824446602,0.0,4,7,10,14,36,50,77,120,770,1800,1800
GET,GET /api/exam-sheets,4282,0,4,9.99047509350543,3.349717997480184,1729.8675670172088,2253.97337692667,7.145984628968333,0.0,4,5,5,6,7,10,23,110,910,1700,1700
GET,GET /api/exam-sheets (progress),3273,0,4,8.096560310706693,3.436823026277125,762.8181320033036,2254.0687442713106,5.46212230047019,0.0,4,5,5,6,7,9,23,57,630,760,760
GET,GET /api/exam-sheets (setup),200,0,420.0,492.80780563509325,6.638719001784921,1666.618028015364,2254.165,0.33376854876078155,0.0,420,680,700,750,970,990,1700,1700,1700,1700,1700
GET,GET /api/exams,5947,0,5,9.66098632815531,3.786827001022175,1984.1795849788468,818.0,9.924607797401839,0.0,5,6,6,6,8,11,21,64,740,2000,2000
GET,GET /api/exams (setup),200,0,460.0,1106.7198577306408,32.888578018173575,6639.251786982641,818.0,0.33376854876078155,0.0,460,660,760,860,6200,6200,6200,6600,6600,6600,6600
GET,GET /api/exams/{id},5761,0,3,8.827560729231138,2.6992080092895776,2359.589985018829,271.35184863738937,9.614203047054312,0.0,3,4,4,4,6,8,20,110,750,2400,2400
GET,GET /api/final-results,1419,0,4,11.514423674497055,3.371694008819759,1780.0480609876104,2958.0,2.368087853457745,0.0,4,5,5,6,7,10,40,170,1200,1800,1800
GET,GET /api/questions,4363,0,5,8.94949077391213,3.690045006806031,1958.274976001121,6742.335090534036,7.281160891216449,0.0,5,5,6,6,8,10,18,36,700,2000,2000
GET,GET /api/questions (setup),200,0,390.0,469.59588588011684,12.143252999521792,2062.890671979403,6742.755,0.33376854876078155,0.0,390,500,640,690,760,960,1800,2000,2100,2100,2100
GET,GET /api/questions (switch),1740,0,5,6.9713649760474095,3.8885959947947413,1050.6095610035118,6742.544827586207,2.9037863742187993,0.0,5,5,6,6,8,9,16,30,350,1100,1100
GET,GET /api/student-responses,2859,0,11,19.327239077480023,8.767407009145245,2050.0209569872823,19879.56873032529,4.771221404535372,0.0,11,13,14,15,18,23,45,100,1500,2100,2100
GET,GET /api/student-responses (load sheet),7038,0,11,33.17683509677163,8.676343015395105,2250.381768011721,19879.485507246376,11.745315230891903,0.0,11,13,14,15,20,45,350,740,1900,2300,2300
GET,GET /api/students,2836,0,7,18.399151084989843,5.610697990050539,1696.2253079982474,13022.0,4.732838021427882,0.0,7,10,13,17,40,54,77,110,1100,1700,1700
POST,POST /api/authenticate,200,0,11000.0,10642.326227469894,3626.3049080152996,16809.93257998489,655.0,0.33376854876078155,0.0,11000,13000,14000,15000,15000,16000,16000,16000,17000,17000,17000
PUT,PUT /api/student-responses (grade),6689,0,49,56.902619136097194,22.59830600814894,1283.670120028546,396.9887875616684,11.162889113304338,0.0,49,57,64,68,82,97,130,170,670,1300,1300
,Aggregated,54480,0,6,66.5443375033608,2.6992080092895776,16809.93257998489,5760.448274596182,90.9185526824369,0.0,6,10,13,19,49,72,240,680,14000,16000,17000
