Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,15530,1,4700.0,4792.4245290819235,918.2528570236173,10721.305273997132,882.9477784932388,25.903207715135917,0.0016679464079289064,4700,5000,5200,5300,5700,6100,6600,7100,8100,10000,11000
GET,GET /api/exam-sheets,9338,0,4600.0,4651.534426112327,1000.2495410153642,9370.199021999724,2254.009316770186,15.575283557240128,0.0,4600,4800,5000,5100,5500,5900,6400,6800,7800,9400,9400
GET,GET /api/exam-sheets (progress),7177,0,4500.0,4608.210299699436,2694.398657011334,7997.131879004883,2254.0769123589243,11.97085136970576,0.0,4500,4800,4900,5000,5400,5700,6100,6500,7400,8000,8000
GET,GET /api/exam-sheets (setup),2000,0,4600.0,16955.64000068558,933.4207179781515,94004.69075600267,2253.976,3.3358928158578127,0.0,4600,5900,7200,34000,68000,85000,93000,93000,94000,94000,94000
GET,GET /api/exams,12272,0,4600.0,4645.099524121476,939.3150029936805,8791.91978299059,818.0,20.46903831810354,0.0,4600,4800,5000,5100,5500,5900,6400,6800,7800,8600,8800
GET,GET /api/exams (setup),2000,0,49000.0,49791.6697281323,2471.77523598657,95229.99099298613,818.0,3.3358928158578127,0.0,55000,68000,70000,80000,88000,93000,94000,94000,95000,95000,95000
GET,GET /api/exams/{id},12275,0,4500.0,4621.898026930859,933.4608429926448,9042.64418198727,271.3363747454175,20.474042157327325,0.0,4500,4800,5000,5100,5500,5900,6400,6800,8300,9000,9000
GET,GET /api/final-results,3168,0,4500.0,4640.69345219696,2589.616773009766,7968.550292018335,2958.0,5.284054220318776,0.0,4500,4800,5000,5100,5500,5900,6400,6800,7800,8000,8000
GET,GET /api/questions,9345,0,4100.0,4200.431341718233,1762.783993006451,8035.4496510117315,6742.2151952916,15.586959182095631,0.0,4100,4300,4400,4500,4900,5300,5700,6000,7100,8000,8000
GET,GET /api/questions (setup),2000,0,3600.0,4622.331307761679,927.7560609916691,44905.8294580027,6742.272,3.3358928158578127,0.0,3600,4200,4400,4700,5700,6500,42000,43000,45000,45000,45000
GET,GET /api/questions (switch),3577,0,4100.0,4152.987382245619,2398.3625089749694,7323.535730014555,6742.232597148449,5.966244301161699,0.0,4100,4200,4400,4500,4800,5100,5400,5700,6400,7300,7300
GET,GET /api/student-responses,6152,0,8400.0,8431.661958667071,1895.8094749832526,13475.004926993279,19879.756989596877,10.261206301578632,0.0,8400,8600,8800,9000,9500,10000,11000,11000,12000,13000,13000
GET,GET /api/student-responses (load sheet),16531,0,8400.0,8535.878465512244,1863.4086389793083,15035.594198008766,19880.179964914405,27.572822069472753,0.0,8400,8700,9000,9200,9900,10000,11000,11000,12000,14000,15000
GET,GET /api/students,6066,0,8400.0,8499.073394825076,3419.194645015523,13610.484397009714,13022.0,10.117762910496747,0.0,8400,8700,8900,9000,9500,10000,11000,11000,12000,14000,14000
POST,POST /api/authenticate,2000,0,54000.0,57183.30698821375,9860.677107004449,104718.20872201351,655.0,3.3358928158578127,0.0,59000,72000,82000,88000,98000,103000,104000,104000,105000,105000,105000
PUT,PUT /api/student-responses (grade),14255,0,4900.0,5000.515604388697,2751.8849990156014,9464.999699994223,396.0801823921431,23.776576045026562,0.0,4900,5200,5400,5500,5900,6200,6700,7000,8000,9300,9500
,Aggregated,123686,1,4900.0,7328.281021835145,918.2528570236173,104718.20872201351,5799.49452646217,206.30161941109472,0.0016679464079289064,4900,5600,7500,8100,8900,10000,48000,73000,102000,104000,105000
