Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,915,0,6,9.110094778080054,3.8541989924851805,83.57869100291282,1765.0,1.5267453826016737,0.0,6,7,8,8,16,30,45,53,84,84,84
GET,GET /api/exam-sheets,590,0,7,7.596830511983618,4.239371002768166,50.999693004996516,2255.916949152542,0.9844587712950683,0.0,7,7,8,8,9,11,16,23,51,51,51
GET,GET /api/exam-sheets (progress),401,0,7,7.379364543555228,4.107689004740678,27.119007994770072,2255.9526184538654,0.6690982496429193,0.0,7,7,8,8,9,11,14,17,27,27,27
GET,GET /api/exam-sheets (setup),25,0,34,38.190539479255676,8.305258001200855,113.9731230068719,2256.88,0.04171435471589272,0.0,34,38,40,46,68,85,110,110,110,110,110
GET,GET /api/exams,779,0,8,8.52979326944464,4.587508999975398,84.92025099985767,1639.0,1.2998192929472172,0.0,8,8,8,9,10,12,16,42,85,85,85
GET,GET /api/exams (setup),25,0,59,56.384419280220754,7.323375000851229,139.30751799489371,1639.0,0.04171435471589272,0.0,59,69,77,80,100,140,140,140,140,140,140
GET,GET /api/exams/{id},741,0,5,5.658452314630719,3.0809590098215267,46.40046099666506,271.99460188933875,1.2364134737790604,0.0,5,6,6,6,7,8,12,16,46,46,46
GET,GET /api/final-results,175,0,6,7.372298685700765,3.9029790059430525,89.74777199910022,2958.0,0.29200048301124903,0.0,6,7,7,8,8,10,15,49,90,90,90
GET,GET /api/questions,521,0,7,7.971050379718046,4.498078997130506,67.27942499855999,6756.712092130519,0.8693271522792043,0.0,7,8,8,8,9,11,20,35,67,67,67
GET,GET /api/questions (setup),25,0,41,47.09728008136153,7.761714005027898,84.40029399935156,6761.64,0.04171435471589272,0.0,41,58,67,72,79,82,84,84,84,84,84
GET,GET /api/questions (switch),206,0,7,7.925758534167595,4.245976990205236,81.18437600205652,6756.674757281553,0.343726282858956,0.0,7,7,8,8,10,11,14,15,81,81,81
GET,GET /api/student-responses,373,0,15,16.99546628413802,10.254143999191001,125.75393200677354,19879.040214477212,0.6223781723611195,0.0,15,16,17,18,20,24,32,77,130,130,130
GET,GET /api/student-responses (load sheet),907,0,15,18.013432166530663,10.07668899546843,212.12278300663456,19879.003307607498,1.513396789092588,0.0,15,16,17,18,21,29,63,80,210,210,210
GET,GET /api/students,368,0,10,12.95125480172156,6.189670995809138,86.12966700457036,13022.0,0.6140353014179409,0.0,10,11,12,13,21,29,51,72,86,86,86
POST,POST /api/authenticate,25,0,1900.0,1783.4281588409794,911.698255004012,1988.1866840005387,655.0,0.04171435471589272,0.0,1900,1900,2000,2000,2000,2000,2000,2000,2000,2000,2000
PUT,PUT /api/student-responses (grade),880,0,47,51.755067716162145,26.09839799697511,229.03135500382632,395.65340909090907,1.468345285999424,0.0,47,51,55,59,75,87,100,120,230,230,230
,Aggregated,6956,0,8,22.255019120502542,3.0809590098215267,1988.1866840005387,5984.319436457734,11.606602056149992,0.0,8,13,16,18,44,54,76,92,2000,2000,2000
