timestamp,cpu_pct,ram_used_bytes,ram_total_bytes,swap_used_bytes,swap_total_bytes,disk_read_bps,disk_write_bps,net_rx_bps,net_tx_bps,mysql_cpu_pct,mysql_mem_bytes,back_cpu_pct,back_mem_bytes,jvm_heap_bytes,jvm_nonheap_bytes,mysql_threads_connected,mysql_queries_per_sec,mysql_slow_queries
1783289162.0,10.955555555555707,1372483584.0,2058952704.0,92848128.0,4294963200.0,4915.2,180588.08888888886,38.26666666666666,759.7555555555555,,,,,53506344.0,164383304.0,4.0,50.35107990400854,0.0
1783289177.0,17.011111111111067,1372766208.0,2058952704.0,92585984.0,4294963200.0,3367.8222222222216,191510.75555555554,39.199999999999996,760.3555555555555,,,,,105710440.0,165218104.0,9.0,83.00737843363854,0.0
1783289192.0,20.488888888888958,1379667968.0,2058952704.0,92585984.0,4294963200.0,4004.977777777777,220000.71111111107,38.26666666666666,758.911111111111,,,,,116860736.0,165773904.0,9.0,108.14594258288155,0.0
1783289207.0,22.62222222222212,1380855808.0,2058952704.0,92585984.0,4294963200.0,4004.977777777777,276343.4666666666,39.199999999999996,759.9777777777776,,,,,57906000.0,166389672.0,9.0,135.87874477731353,0.0
1783289222.0,19.03333333333346,1380458496.0,2058952704.0,92585984.0,4294963200.0,4460.0888888888885,287630.2222222222,38.26666666666666,759.2888888888888,,,,,62921248.0,166699392.0,9.0,124.25562172251358,0.0
1783289237.0,18.333333333333602,1379672064.0,2058952704.0,92585984.0,4294963200.0,3913.9555555555553,301556.6222222222,39.199999999999996,760.6666666666666,,,,,84008256.0,164111824.0,9.0,128.03360298693215,0.0
1783289252.0,17.20000000000028,1379221504.0,2058952704.0,92585984.0,4294963200.0,9102.22222222222,319305.9555555555,38.26666666666666,759.6888888888888,,,,,95849152.0,164370448.0,9.0,126.54430717269578,0.0
1783289267.0,16.63333333333337,1378709504.0,2058952704.0,92585984.0,4294963200.0,5552.355555555555,302557.86666666664,39.199999999999996,760.4666666666666,,,,,102125272.0,164567264.0,9.0,128.1891723708774,0.0
1783289282.0,16.777777777777693,1378136064.0,2058952704.0,92585984.0,4294963200.0,5461.333333333333,335143.82222222217,38.26666666666666,758.9999999999999,,,,,107736248.0,164846016.0,9.0,127.67753977424232,0.0
1783289297.0,15.788888888888941,1377603584.0,2058952704.0,92323840.0,4294963200.0,0.0,287630.2222222222,39.199999999999996,759.8,,,,,111918240.0,164996296.0,9.0,124.47773135389812,0.0
1783289312.0,15.799999999999791,1377083392.0,2058952704.0,92323840.0,4294963200.0,0.0,351891.91111111105,38.26666666666666,758.8888888888888,,,,,112967424.0,165126192.0,9.0,124.53333333333332,0.0
1783289327.0,14.86666666666654,1376788480.0,2058952704.0,92323840.0,4294963200.0,0.0,335234.8444444444,39.199999999999996,760.2444444444444,,,,,114060800.0,165262776.0,9.0,118.6327673570984,0.0
1783289342.0,15.966666666666306,1376632832.0,2058952704.0,92323840.0,4294963200.0,2093.511111111111,347340.79999999993,38.26666666666666,759.1333333333332,,,,,119008840.0,165423200.0,9.0,122.17777777777776,0.0
1783289357.0,16.277777777777892,1376161792.0,2058952704.0,92323840.0,4294963200.0,2093.511111111111,357808.3555555555,39.199999999999996,760.3555555555555,,,,,41321792.0,165526664.0,9.0,122.22222222222221,0.0
1783289372.0,16.64444444444473,1376935936.0,2058952704.0,92323840.0,4294963200.0,2457.6,346976.71111111104,39.822222222222216,759.2666666666665,,,,,41516136.0,165604360.0,9.0,123.1446093680562,0.0
