Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,1828,0,5,12.391231608987297,3.264111997850705,1545.7405540000764,883.0,6.1014784203054475,0.0,5,6,7,8,21,39,57,160,570,1500,1500
GET,GET /api/exam-sheets,1122,0,5,8.916536128421733,3.7062109986436553,594.6162219988764,2254.0401069518716,3.7449993367520307,0.0,5,6,6,6,8,10,36,130,420,590,590
GET,GET /api/exam-sheets (progress),865,0,5,6.878921011583261,3.8519290028489195,272.75859999645036,2253.764161849711,2.8871875457134637,0.0,5,6,6,6,7,9,15,29,270,270,270
GET,GET /api/exam-sheets (setup),100,0,130.0,177.7258807200269,10.661218999302946,1929.0836380023393,2254.66,0.33377890701889756,0.0,130,160,220,240,340,530,600,1900,1900,1900,1900
GET,GET /api/exams,1435,0,6,7.85604863814853,4.159792995778844,418.40527999738697,818.0,4.78972731572118,0.0,6,6,7,7,9,11,19,37,310,420,420
GET,GET /api/exams (setup),100,0,130.0,157.01708184984454,12.16065300104674,659.0932770050131,818.0,0.33377890701889756,0.0,130,170,210,260,320,400,470,660,660,660,660
GET,GET /api/exams/{id},1409,0,4,5.555318288957519,2.8892980044474825,483.4543390024919,271.3640880056778,4.702944799896266,0.0,4,4,5,5,6,8,14,25,240,480,480
GET,GET /api/final-results,348,0,5,5.3422092124105545,3.4217239954159595,30.929271000786684,2958.0,1.1615505964257635,0.0,5,5,6,6,7,8,12,15,31,31,31
GET,GET /api/questions,1124,0,5,8.960782760546618,4.0544799994677305,1346.6634639989934,6742.408362989324,3.7516749148924085,0.0,5,6,6,7,8,10,18,66,420,1300,1300
GET,GET /api/questions (setup),100,0,140.0,168.56343668980116,11.89506900118431,639.9564349994762,6744.02,0.33377890701889756,0.0,140,220,230,240,320,390,490,640,640,640,640
GET,GET /api/questions (switch),438,0,5,9.024068376749884,4.077952995430678,416.73996600002283,6741.965753424657,1.4619516127427712,0.0,5,6,6,7,9,14,31,110,420,420,420
GET,GET /api/student-responses,733,0,12,14.14404557038921,9.076375004951842,240.09438999928534,19880.791268758527,2.446599388448519,0.0,12,13,14,15,18,21,29,42,240,240,240
GET,GET /api/student-responses (load sheet),1819,0,13,29.188245432681445,8.803380995232146,705.5361460006679,19880.334249587686,6.071438318673747,0.0,13,14,15,17,25,120,290,430,700,710,710
GET,GET /api/students,756,0,8,13.847410434002528,5.65740599995479,267.41721899452386,13022.0,2.5233685370628653,0.0,8,10,11,13,26,43,58,79,270,270,270
POST,POST /api/authenticate,100,0,5400.0,5908.090482169646,543.0578860032256,7905.526031005138,655.0,0.33377890701889756,0.0,5400,7400,7500,7700,7800,7900,7900,7900,7900,7900,7900
PUT,PUT /api/student-responses (grade),1652,0,48,53.04248181784569,25.052657001651824,198.18542199936928,395.1985472154964,5.514027543952188,0.0,48,55,61,66,79,94,110,120,200,200,200
,Aggregated,13929,0,7,62.91088589807359,2.8892980044474825,7905.526031005138,5850.333333333333,46.492063958662236,0.0,7,11,14,19,49,79,210,430,7800,7900,7900
