Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,405,0,8,11.348132738230223,4.751444999783416,104.47003899935225,883.0,0.6760218830176679,0.0,8,10,11,13,20,28,44,47,100,100,100
GET,GET /api/exam-sheets,215,0,10,10.727659018566767,5.399419000241323,79.04962400061777,2253.7767441860465,0.358875814441478,0.0,10,11,12,12,14,16,20,22,79,79,79
GET,GET /api/exam-sheets (progress),182,0,10,10.630976016497927,5.975333999231225,36.42007199960062,2253.9835164835163,0.30379254989929766,0.0,10,11,12,13,14,16,19,22,36,36,36
GET,GET /api/exam-sheets (setup),10,0,500.0,512.5307273994622,478.35700099858514,567.7547159993992,2255.2,0.016691898346115255,0.0,510,520,550,550,570,570,570,570,570,570,570
GET,GET /api/exams,304,0,10,11.22343012827131,6.042143000740907,41.54654500052857,818.0,0.5074337097219038,0.0,10,11,12,13,16,20,26,28,42,42,42
GET,GET /api/exams (setup),10,0,180.0,184.84898320020875,122.50701599987224,253.4929169996758,818.0,0.016691898346115255,0.0,180,180,210,220,250,250,250,250,250,250,250
GET,GET /api/exams/{id},289,0,7,8.002692079656686,4.304883001168491,17.48271399992518,271.42560553633217,0.4823958622027309,0.0,7,8,9,9,11,13,15,16,17,17,17
GET,GET /api/final-results,87,0,9,9.686855356334092,5.357137999453698,25.348739998662495,2958.0,0.14521951561120272,0.0,9,9,10,11,13,16,23,25,25,25,25
GET,GET /api/questions,207,0,10,11.150687043447173,6.080313998609199,100.91501300121308,6743.555555555556,0.3455222957645858,0.0,10,11,11,12,15,16,19,59,100,100,100
GET,GET /api/questions (setup),10,0,90,124.15848580021702,60.827930999948876,208.07955100099207,6745.4,0.016691898346115255,0.0,120,170,190,190,210,210,210,210,210,210,210
GET,GET /api/questions (switch),95,0,9,10.45688484206805,6.625809999604826,22.74388700061536,6743.4631578947365,0.15857303428809494,0.0,9,11,12,12,14,18,22,23,23,23,23
GET,GET /api/student-responses,146,0,19,22.373614931457766,13.59416499872168,331.7213809987152,19064.486301369863,0.24370171585328274,0.0,19,21,23,24,27,29,35,38,330,330,330
GET,GET /api/student-responses (load sheet),365,0,19,24.79429275064258,12.219967000419274,323.3823529990332,18884.879452054796,0.6092542896332068,0.0,19,21,23,24,29,38,97,220,320,320,320
GET,GET /api/students,157,0,14,19.04872176430889,8.406916000240017,263.7393240001984,13022.0,0.2620628040340095,0.0,14,17,19,23,30,38,53,60,260,260,260
POST,POST /api/authenticate,10,0,760.0,752.9501376997359,693.7523359993065,812.8685519986902,655.0,0.016691898346115255,0.0,760,760,760,780,810,810,810,810,810,810,810
PUT,PUT /api/student-responses (grade),331,0,52,57.048820232638555,31.620215999282664,169.40486999919813,397.8398791540786,0.5525018352564149,0.0,52,57,63,67,81,95,110,120,170,170,170
,Aggregated,2823,0,11,24.315086197647023,4.304883001168491,812.8685519986902,5607.749911441729,4.7121229031083365,0.0,11,16,20,23,49,62,100,210,760,810,810
